ID,EX,EY,geohash,class
4108,121.503,31.221,wtw3sgeg905r,0
4109,121.437,31.137,wtw35k7dpjqp,0
4110,121.45,31.293,wtw658tnyn58,0
4111,121.531,31.315,wtw6js8pje1e,2
4112,121.335,31.258,wtw3c437n3t2,5
4113,121.421,31.197,wtw37p0pdq79,7
4114,121.509,31.281,wtw3vn81hcj3,7
4115,121.543,31.274,wtw3vv2bm0js,7
4116,121.586,31.264,wtw3yg2np0h8,0
4117,121.516,31.25,wtw3v0vk2n0z,3
4118,121.489,31.361,wtw6kt1e4fh5,2
4119,121.483,31.232,wtw3smt5x4f2,2
4120,121.484,31.214,wtw3s6mfwr7f,5
4121,121.473,31.191,wtw3knjuwpcd,0
4122,121.483,31.232,wtw3smt5x4f2,2
4123,121.481,31.199,wtw3kreg27nu,3
4124,121.476,31.289,wtw3urbpeuqe,7
4125,121.45,31.209,wtw3e9mjw578,5
4126,121.488,31.204,wtw3s88b7x4w,4
4127,121.502,31.351,wtw6kg70cccx,5
4128,121.483,31.255,wtw3u3v1x463,0
4129,121.426,31.188,wtw37jeeqbs4,3
4130,121.397,31.266,wtw3f7y9ehu4,2
4131,121.444,31.265,wtw3ge8gf63v,5
4132,121.475,31.294,wtw6h0zku8mj,1
4133,121.535,31.287,wtw3vxe5fz82,0
4134,121.467,31.206,wtw3s0cs4hpb,7
4135,121.454,31.231,wtw3ev2jg267,0
4136,121.502,31.274,wtw3uv703b1s,0
4137,121.461,31.201,wtw37zvnyrvy,5
4138,121.342,31.145,wtw31jy8c8c1,2
4139,121.528,31.211,wtw3t3vcr8he,5
4140,121.379,31.228,wtw3dhckr9n7,4
4141,121.436,31.131,wtw3574zpzh8,4
4142,121.491,31.214,wtw3sd749rrd,4
4143,121.484,31.181,wtw3kkmfqrey,3
4144,121.502,31.22,wtw3sg7j9vcd,5
4145,121.442,31.33,wtw65rrq7xq3,0
4146,121.506,31.28,wtw3uymgpn8k,0
4147,121.536,31.269,wtw3vs7g4h1f,5
4148,121.524,31.302,wtw6j67567wp,0
4149,121.509,31.298,wtw6j18hhfj6,7
4150,121.495,31.351,wtw6kemby9yp,4
4151,121.542,31.335,wtw6mb25tg7g,5
4152,121.509,31.316,wtw6jhbhuvt2,3
4153,121.376,31.265,wtw3cgx7cf3m,2
4154,121.432,31.339,wtw67304ftjb,3
4155,121.485,31.306,wtw6h7ndttms,5
4156,121.43,31.17,wtw374qdkj4s,4
4157,121.37,31.176,wtw33g6vmgx7,7
4158,121.351,31.221,wtw397t5e0pz,0
4159,121.485,31.334,wtw6k2ntv8vw,1
4160,121.482,31.202,wtw3s2hkzf2e,4
4161,121.517,31.287,wtw3vptgzrd8,3
4162,121.362,31.357,wtw63sm5g86n,5
4163,121.406,31.179,wtw36evnuffg,3
4164,121.494,31.335,wtw6k8m5x7k7,7
4165,121.608,31.279,wtw3zq0jru1n,5
4166,121.492,31.311,wtw6hegzbc3n,3
4167,121.433,31.162,wtw372bgcczd,0
4168,121.517,31.308,wtw6j5myr64w,5
4169,121.411,31.288,wtw3fzbcc3gj,1
4170,121.506,31.251,wtw3ucjfr08k,2
4171,121.434,31.201,wtw37rcwcrcn,4
4172,121.441,31.227,wtw3ekwwkqsy,5
4173,121.457,31.247,wtw3gb66cnzr,7
4174,121.449,31.227,wtw3essqqydn,7
4175,121.406,31.205,wtw3d8tnkcdg,2
4176,121.414,31.154,wtw34z6vpq80,4
4177,121.395,31.232,wtw3dmt5sdb8,7
4178,121.479,31.202,wtw3s24kcf7e,5
4179,121.429,31.246,wtw3g0jvhu8f,5
4180,121.464,31.292,wtw65bx3h7df,0
4181,121.481,31.203,wtw3s27f8kyc,3
4182,121.347,31.287,wtw3crd5yp92,5
4183,121.586,31.262,wtw3yg04r5ht,4
4184,121.507,31.216,wtw3sfwwqk1v,7
4185,121.482,31.257,wtw3u6hmpz0e,0
4186,121.422,31.26,wtw3g48y9wm7,5
4187,121.401,31.263,wtw3fe380mde,0
4188,121.524,31.264,wtw3v77n42n0,4
4189,121.438,31.216,wtw3e6sqqkpv,0
4190,121.447,31.213,wtw3ed5hbhyt,1
4191,121.473,31.202,wtw3s0juy43e,3
4192,121.538,31.277,wtw3vtv38xmk,1
4193,121.46,31.31,wtw65gu3zph1,7
4194,121.424,31.184,wtw37hf7bqbt,7
4195,121.412,31.212,wtw3dccx0dsb,0
4196,121.436,31.321,wtw65mffpcsd,7
4197,121.392,31.181,wtw36k6fqxey,7
4198,121.404,31.21,wtw3d9eeqjxt,5
4199,121.431,31.284,wtw3gpp6e2k3,5
4200,121.506,31.283,wtw3uyvuxjb7,4
4201,121.392,31.179,wtw367fyydgg,2
4202,121.483,31.247,wtw3u2m4znfr,5
4203,121.444,31.222,wtw3eebc669u,7
4204,121.504,31.278,wtw3uvux83v1,0
4205,121.38,31.137,wtw34h64nvrz,0
4206,121.517,31.302,wtw6j4mgr7dx,5
4207,121.423,31.199,wtw37p9e2gph,4
4208,121.493,31.312,wtw6hsht85fg,5
4209,121.501,31.275,wtw3uv6q4d81,5
4210,121.383,31.283,wtw3fnuksvug,2
4211,121.423,31.209,wtw3e13t8gr0,0
4212,121.538,31.313,wtw6jsm72wm2,0
4213,121.51,31.289,wtw3vpbzshqg,5
4214,121.403,31.13,wtw34e4cqutg,0
4215,121.392,31.199,wtw36rdgqe5u,0
4216,121.432,31.361,wtw67m054djg,5
4217,121.415,31.2,wtw36zg9nt9c,3
4218,121.477,31.24,wtw3sr0f5q06,5
4219,121.444,31.223,wtw3eebz4m1c,7
4220,121.257,31.367,wtw4rq0whbs7,0
4221,121.465,31.198,wtw3kp2je8sx,0
4222,121.506,31.211,wtw3scvcr007,4
4223,121.517,31.315,wtw6jhtzp74e,7
4224,121.437,31.23,wtw3em5xzjyn,0
4225,121.404,31.21,wtw3d9eeqjxt,5
4226,121.421,31.284,wtw3gp04d279,5
4227,121.649,31.278,wtw9bjype1uc,4
4228,121.418,31.279,wtw3fyjvkkny,3
4229,121.475,31.209,wtw3s1rmsem0,1
4230,121.486,31.211,wtw3s3z3kbp5,5
4231,121.457,31.214,wtw3ef669pr6,7
4232,121.541,31.219,wtw3teprye6h,6
4233,121.417,31.206,wtw3dbvhjhj0,0
4234,121.319,31.241,wtw38xmb18e0,0
4235,121.433,31.181,wtw37k2f3zxw,0
4236,121.411,31.23,wtw3dv0zcmgn,5
4237,121.524,31.228,wtw3tkgh63n5,0
4238,121.477,31.234,wtw3smbz5r87,5
4239,121.473,31.198,wtw3kpmvw09x,5
4240,121.513,31.303,wtw6j4e14n5u,7
4241,121.418,31.208,wtw3dcjzu2yg,5
4242,121.487,31.214,wtw3sd24sr2f,7
4243,121.464,31.217,wtw3efzkhqdf,5
4244,121.439,31.277,wtw3gmv1tz3s,2
4245,121.43,31.219,wtw3e5nxu56s,4
4246,121.385,31.252,wtw3f1mb5e01,0
4247,121.438,31.191,wtw37qhkwrzf,5
4248,121.48,31.307,wtw6h7703pv3,3
4249,121.508,31.259,wtw3ufx2vegw,0
4250,121.481,31.201,wtw3krgybryy,7
4251,121.496,31.247,wtw3u8qdvyzz,0
4252,121.308,31.244,wtw38rvc3r8z,1
4253,121.468,31.279,wtw3un4m3s1q,0
4254,121.539,31.295,wtw6j9jfxfyf,5
4255,121.534,31.299,wtw6j9f3gkqx,5
4256,121.461,31.2,wtw37zv1nmtc,5
4257,121.536,31.178,wtw3megc403y,7
4258,121.551,31.279,wtw3vyntrs4y,3
4259,121.485,31.269,wtw3ukqejsjd,5
4260,121.429,31.293,wtw650tyuy0b,5
4261,121.406,31.327,wtw64wvjhb4f,4
4262,121.467,31.319,wtw6hj3w6hzb,4
4263,121.411,31.165,wtw36c2v3354,7
4264,121.46,31.275,wtw3gvkqp4s1,3
4265,121.458,31.187,wtw37v7j2w0v,7
4266,121.365,31.276,wtw3ctx7ckzp,0
4267,121.435,31.185,wtw37m43b96g,5
4268,121.426,31.236,wtw3en7dyukj,5
4269,121.478,31.275,wtw3um3w4dd1,3
4270,121.443,31.28,wtw3gw255n8h,7
4271,121.485,31.343,wtw6k3ydjwtt,1
4272,121.475,31.283,wtw3unzkstv5,5
4273,121.436,31.225,wtw3ek6fzcus,7
4274,121.511,31.291,wtw6j03e790t,0
4275,121.425,31.188,wtw37jdgr8d6,2
4276,121.468,31.254,wtw3u1d79xck,7
4277,121.526,31.263,wtw3v7k81j97,7
4278,121.421,31.199,wtw37p85675s,0
4279,121.459,31.228,wtw3eugsrc4e,7
4280,121.388,31.24,wtw3dr041qj4,3
4281,121.455,31.199,wtw37z8g6e5u,5
4282,121.448,31.306,wtw65e5dxt2k,3
4283,121.431,31.246,wtw3g0pm5ks6,5
4284,121.45,31.291,wtw658m5q15t,4
4285,121.411,31.303,wtw64f8c1q5h,4
4286,121.495,31.262,wtw3uejfqenj,7
4287,121.56,31.225,wtw3whm6c3cs,3
4288,121.509,31.289,wtw3vpbpsum7,5
4289,121.36,31.217,wtw39dgshywf,5
4290,121.438,31.235,wtw3eqhmn6pb,5
4291,121.54,31.271,wtw3vswwz2bs,0
4292,121.355,31.225,wtw39s24b3ys,4
4293,121.493,31.274,wtw3utk8204u,2
4294,121.392,31.102,wtw2fmfyq95b,4
4295,121.383,31.247,wtw3f0k6uyuz,2
4296,121.457,31.185,wtw37v43c1r7,5
4297,121.382,31.236,wtw3dn7dvs7j,7
4298,121.507,31.313,wtw6huqeqq3b,3
4299,121.405,31.247,wtw3f8k6vwcr,0
4300,121.414,31.194,wtw36ydypr04,5
4301,121.442,31.192,wtw37qr6ednr,7
4302,121.436,31.264,wtw3g76ypbh8,7
4303,121.435,31.212,wtw3e3fr0ddb,6
4304,121.37,31.24,wtw39z4fjyp6,5
4305,121.408,31.276,wtw3ftwegkyp,7
4306,121.441,31.189,wtw37my9h6uz,2
4307,121.382,31.16,wtw360e8jt50,3
4308,121.378,31.314,wtw64h8c22st,0
4309,121.411,31.18,wtw36u0u9m70,7
4310,121.5,31.336,wtw6kb997jy3,3
4311,121.511,31.302,wtw6j43e7e8x,4
4312,121.491,31.247,wtw3u874cqzx,5
4313,121.36,31.142,wtw31t5xkcwf,7
4314,121.448,31.171,wtw37de8px83,5
4315,121.42,31.255,wtw3fcz3e461,5
4316,121.393,31.227,wtw3dkewmytq,5
4317,121.419,31.207,wtw3dcn9gy2q,7
4318,121.439,31.187,wtw37mmjmy1t,1
4319,121.399,31.105,wtw2fw2pc8r2,7
4320,121.491,31.253,wtw3u97jcmrw,7
4321,121.306,31.211,wtw383u368je,7
4322,121.485,31.237,wtw3sqw8twve,5
4323,121.475,31.238,wtw3snxqs9m0,3
4324,121.517,31.266,wtw3v5vcxkfd,7
4325,121.503,31.273,wtw3uv5f3jer,4
4326,121.441,31.192,wtw37qqds6hz,5
4327,121.399,31.343,wtw669b41wxm,5
4328,121.377,31.232,wtw3dj8594fb,7
4329,121.406,31.269,wtw3fsm5hu4f,0
4330,121.434,31.211,wtw3e3c93215,5
4331,121.467,31.226,wtw3sh98dhrc,7
4332,121.447,31.134,wtw35eg08nq8,0
4333,121.443,31.251,wtw3g904708h,1
4334,121.432,31.303,wtw656814wju,0
4335,121.474,31.315,wtw6hhwxj757,4
4336,121.365,31.258,wtw3cdr713x0,0
4337,121.492,31.215,wtw3sdeb8c9p,5
4338,121.398,31.276,wtw3fmx7fkvx,3
4339,121.537,31.157,wtw3jxuw9mg8,2
4340,121.37,31.176,wtw33g6vmgx7,7
4341,121.493,31.346,wtw6kdke8jfv,2
4342,121.434,31.259,wtw3g698c7cn,3
4343,121.435,31.178,wtw377f3086y,5
4344,121.528,31.288,wtw3vrvcz9ut,3
4345,121.384,31.128,wtw344tjspy8,2
4346,121.423,31.154,wtw35p3t0yx0,7
4347,121.437,31.115,wtw3527dp0qh,5
4348,121.452,31.24,wtw3exndhwp4,2
4349,121.414,31.153,wtw34z4zrk05,7
4350,121.436,31.149,wtw35qdbpfkw,5
4351,121.495,31.346,wtw6kdmgwtyj,2
4352,121.47,31.296,wtw6h17b2jhz,4
4353,121.301,31.306,wtw6070dwjmh,3
4354,121.468,31.263,wtw3u5621t97,0
4355,121.536,31.299,wtw6j9gcfh3z,5
4356,121.531,31.319,wtw6jt2nmsc8,5
4357,121.501,31.275,wtw3uv6q4d81,5
4358,121.385,31.164,wtw361jz7w8j,3
4359,121.476,31.19,wtw3kmbngvqt,0
4360,121.423,31.281,wtw3gn990cp1,3
4361,121.5,31.319,wtw6hv3w7hy2,1
4362,121.447,31.245,wtw3exgp24ns,5
4363,121.411,31.23,wtw3dv0zcmgn,5
4364,121.382,31.22,wtw3d57tttg4,0
4365,121.404,31.211,wtw3d9g9q0pe,0
4366,121.458,31.253,wtw3gc7jbt2y,5
4367,121.378,31.115,wtw3402f02ks,3
4368,121.402,31.13,wtw34e41rss7,7
4369,121.488,31.337,wtw6k88z784w,7
4370,121.398,31.16,wtw362x24mj8,4
4371,121.425,31.248,wtw3g0dbz96k,7
4372,121.551,31.277,wtw3vvy9xx6u,5
4373,121.506,31.266,wtw3ugvcxhb6,0
4374,121.449,31.21,wtw3e9s7qvdj,7
4375,121.488,31.24,wtw3sx0f5w4d,2
4376,121.516,31.315,wtw6jhtr050g,7
4377,121.536,31.328,wtw6jx5ff43z,7
4378,121.565,31.226,wtw3wk8btu3c,1
4379,121.392,31.181,wtw36k6fqxey,7
4380,121.364,31.263,wtw3ceq84jt7,3
4381,121.439,31.196,wtw37rj1vgcs,5
4382,121.501,31.275,wtw3uv6q4d81,5
4383,121.542,31.29,wtw6jb0jmygb,5
4384,121.494,31.274,wtw3utm0r2hk,6
4385,121.515,31.268,wtw3vhht29xj,0
4386,121.323,31.241,wtw38z28nb98,5
4387,121.509,31.185,wtw3mj01ucm7,0
4388,121.403,31.186,wtw36t4zwgvb,2
4389,121.482,31.235,wtw3sqhmpf08,7
4390,121.445,31.263,wtw3ge381te7,3
4391,121.518,31.292,wtw6j0w9nes4,3
4392,121.421,31.28,wtw3gn254qes,0
4393,121.504,31.308,wtw6hgkw26jn,2
4394,121.32,31.241,wtw38xq80bs8,5
4395,121.361,31.209,wtw399kms722,5
4396,121.398,31.085,wtw2f6z74rvx,4
4397,121.447,31.256,wtw3g9gp2hww,5
4398,121.462,31.196,wtw37zjcvezs,4
4399,121.317,31.296,wtw609k26vpx,3
4400,121.418,31.212,wtw3dcvzh6wb,3
4401,121.408,31.213,wtw3ddnsgkyj,5
4402,121.438,31.34,wtw673k2wrry,3
4403,121.508,31.282,wtw3uyxqve7w,3
4404,121.451,31.339,wtw679jfvmj2,5
4405,121.423,31.205,wtw3e09w2cx5,0
4406,121.54,31.321,wtw6jtydp38d,5
4407,121.377,31.258,wtw3f42511db,7
4408,121.517,31.287,wtw3vptgzrd8,3
4409,121.456,31.187,wtw37v3t3yjt,3
4410,121.468,31.264,wtw3u56q1812,3
4411,121.542,31.275,wtw3vv2njfec,7
4412,121.437,31.15,wtw35qetzhy5,7
4413,121.469,31.207,wtw3s151by7n,7
4414,121.355,31.143,wtw31t2j07yx,0
4415,121.438,31.183,wtw37ksqnkxb,5
4416,121.582,31.153,wtw3nxjr3un5,1
4417,121.537,31.27,wtw3vss8cq7x,0
4418,121.479,31.302,wtw6h6673gex,3
4419,121.513,31.294,wtw6j0ghf07v,5
4420,121.507,31.258,wtw3ufqen39b,3
4421,121.469,31.32,wtw6hjeh0z5j,4
4422,121.401,31.281,wtw3fw990349,2
4423,121.445,31.133,wtw35e9dceg6,0
4424,121.415,31.269,wtw3fu7ens1f,7
4425,121.472,31.198,wtw3kpmjwb8p,0
4426,121.523,31.289,wtw3vrfrehk7,0
4427,121.459,31.31,wtw65gg9zz49,5
4428,121.532,31.297,wtw6j92yhzem,6
4429,121.49,31.317,wtw6ht46dpvv,3
4430,121.61,31.279,wtw3zq1tqkhq,7
4431,121.382,31.223,wtw3d5gxjt51,2
4432,121.485,31.319,wtw6hmqwmsv8,2
4433,121.347,31.262,wtw3c744q51m,4
4434,121.431,31.293,wtw650xqgqh2,7
4435,121.401,31.261,wtw3fdcs82f8,6
4436,121.433,31.196,wtw37r0ccgzs,4
4437,121.516,31.269,wtw3vhm70h0f,5
4438,121.541,31.289,wtw3vxzrws65,5
4439,121.474,31.276,wtw3ujwevkgr,3
4440,121.429,31.215,wtw3e4tbsc8z,3
4441,121.522,31.309,wtw6j79s5udg,7
4442,121.461,31.253,wtw3gcmjymmy,5
4443,121.409,31.353,wtw66exk6wzf,5
4444,121.472,31.253,wtw3u1mjyv2n,5
4445,121.389,31.291,wtw6422g29nv,1
4446,121.509,31.252,wtw3v120hgj3,7
4447,121.369,31.182,wtw33ud0qdje,6
4448,121.495,31.29,wtw6h8jvqwy0,5
4449,121.505,31.305,wtw6hfvhzdyw,7
4450,121.458,31.196,wtw37z51bebu,7
4451,121.421,31.206,wtw3e0bh4k58,7
4452,121.447,31.318,wtw65t7084qd,5
4453,121.455,31.273,wtw3gv0f6tez,0
4454,121.52,31.198,wtw3mr2jt0xr,1
4455,121.489,31.222,wtw3sec96fsh,0
4456,121.434,31.266,wtw3g7c99kc4,5
4457,121.39,31.206,wtw3d2cs0h02,7
4458,121.439,31.324,wtw65qm5tbcd,7
4459,121.538,31.264,wtw3vemq08j2,5
4460,121.3,31.203,wtw380rfwug9,7
4461,121.424,31.276,wtw3gjd7bkbx,2
4462,121.44,31.317,wtw65mjftpgj,5
4463,121.459,31.253,wtw3gc7tzv6w,5
4464,121.492,31.154,wtw3hx7v0y90,7
4465,121.531,31.308,wtw6je2nmd1w,5
4466,121.311,31.155,wtw30rxgp0vy,5
4467,121.452,31.26,wtw3gdwwswr5,5
4468,121.459,31.322,wtw65vgxzgfx,0
4469,121.45,31.145,wtw35tv0y0g9,7
4470,121.531,31.144,wtw3jt84vw3s,5
4471,121.552,31.306,wtw6jgp6wvkk,5
4472,121.527,31.318,wtw6jmm28674,5
4473,121.437,31.196,wtw37r59z5yh,5
4474,121.477,31.297,wtw6h32y5r8m,3
4475,121.383,31.144,wtw34js6uyku,0
4476,121.375,31.254,wtw3ccwedrzs,0
4477,121.523,31.318,wtw6jm62e4k6,3
4478,121.535,31.324,wtw6jw75dbb6,5
4479,121.494,31.216,wtw3sdtnrkhm,5
4480,121.44,31.169,wtw376jut4ep,5
4481,121.481,31.268,wtw3uk5v23wv,7
4482,121.484,31.202,wtw3s2juy67g,5
4483,121.357,31.17,wtw33d36rj1u,5
4484,121.507,31.176,wtw3kgqtq79g,5
4485,121.375,31.185,wtw33vn9f3re,4
4486,121.539,31.318,wtw6jtmbxfqf,7
4487,121.377,31.277,wtw3fjb19p6u,5
4488,121.479,31.201,wtw3krfqczgw,0
4489,121.512,31.272,wtw3vhfkdg64,5
4490,121.489,31.325,wtw6hw996ghp,3
4491,121.442,31.138,wtw35krrgxym,7
4492,121.53,31.279,wtw3vqpmqk0n,5
4493,121.446,31.133,wtw35ed6bgv4,7
4494,121.423,31.268,wtw3gh1t2cxj,5
4495,121.489,31.311,wtw6hecxfckn,0
4496,121.481,31.204,wtw3s2eb2rny,3
4497,121.495,31.208,wtw3s9jzy8y5,0
4498,121.428,31.173,wtw374v5vkrk,5
4499,121.446,31.171,wtw37dd20zt1,5
4500,121.472,31.26,wtw3u4tnwy25,5
4501,121.48,31.299,wtw6h3g1chmr,5
4502,121.526,31.336,wtw6m2s93jc3,4
4503,121.635,31.283,wtw3zygusvve,2
4504,121.543,31.26,wtw3vf8ytnme,0
4505,121.517,31.301,wtw6j4jvx369,5
4506,121.373,31.322,wtw61vvpggur,5
4507,121.453,31.279,wtw3gwpmkh0w,1
4508,121.458,31.313,wtw65u752w2b,7
4509,121.431,31.136,wtw35hpk77h6,0
4510,121.417,31.152,wtw34zj1t1tn,0
4511,121.438,31.239,wtw3equkq7xv,5
4512,121.408,31.127,wtw34dqxgmq5,4
4513,121.455,31.327,wtw65ybv485f,2
4514,121.497,31.119,wtw3h9p3m613,2
4515,121.39,31.269,wtw3fk3e0h06,0
4516,121.446,31.205,wtw3e8dq2ct5,4
4517,121.459,31.259,wtw3gfe8zgfw,0
4518,121.543,31.273,wtw3vv0fmjtx,5
4519,121.531,31.323,wtw6jw0jtw3t,0
4520,121.421,31.284,wtw3gp04d279,5
4521,121.488,31.258,wtw3ud2g59d8,7
4522,121.491,31.225,wtw3ss74c3zs,6
4523,121.514,31.302,wtw6j47g37tx,5
4524,121.51,31.232,wtw3tj8gs4yb,0
4525,121.44,31.241,wtw3ermbj0e0,5
4526,121.413,31.128,wtw34fdjxzy2,7
4527,121.508,31.312,wtw6hupmtege,3
4528,121.35,31.171,wtw336s25zw3,4
4529,121.459,31.16,wtw37be8pv48,0
4530,121.485,31.302,wtw6h6qemetx,5
4531,121.537,31.328,wtw6jxhdc67x,3
4532,121.429,31.246,wtw3g0jvhu8f,5
4533,121.488,31.233,wtw3stbc7t4w,2
4534,121.528,31.279,wtw3vqjvrshw,5
4535,121.387,31.109,wtw2fppr41gm,5
4536,121.542,31.314,wtw6ju81mbev,7
4537,121.43,31.191,wtw37nnsspfd,0
4538,121.439,31.282,wtw3gqtnvg3w,2
4539,121.491,31.29,wtw6h85j3qz8,3
4540,121.39,31.269,wtw3fk3e0h06,0
4541,121.518,31.274,wtw3vjq8q8hh,0
4542,121.456,31.216,wtw3ef9w3ujt,2
4543,121.428,31.265,wtw3g5t5v6rm,7
4544,121.373,31.322,wtw61vvpggur,5
4545,121.452,31.311,wtw65eyxu9rn,1
4546,121.628,31.272,wtw3zsyu9g64,0
4547,121.364,31.258,wtw3cdqe41t2,0
4548,121.413,31.187,wtw36v6jrynm,0
4549,121.353,31.242,wtw39rqtcfgm,3
4550,121.442,31.264,wtw3g7rq58n2,5
4551,121.493,31.282,wtw3uwswb56y,7
4552,121.324,31.296,wtw60c32qj5r,4
4553,121.435,31.201,wtw37rfqbxfy,4
4554,121.398,31.17,wtw366r66mjs,0
4555,121.531,31.323,wtw6jw0jtw3t,0
4556,121.418,31.241,wtw3dzmbh2wb,7
4557,121.49,31.277,wtw3utf3dpmu,0
4558,121.438,31.276,wtw3gms7ykzz,4
4559,121.409,31.172,wtw36dxq49zy,4
4560,121.514,31.217,wtw3t4gu1qtd,2
4561,121.51,31.25,wtw3v0buknnz,7
4562,121.489,31.228,wtw3sscs6ch5,5
4563,121.489,31.294,wtw6h8csfbkj,4
4564,121.542,31.276,wtw3vv85vugz,2
4565,121.268,31.171,wtw1rd88jpw9,5
4566,121.494,31.286,wtw3uxmnpmh7,7
4567,121.426,31.32,wtw65jesnzhj,2
4568,121.37,31.232,wtw39vdgtfz2,3
4569,121.518,31.311,wtw6j5yxy9kn,7
4570,121.482,31.201,wtw3kruqzzbw,0
4571,121.412,31.125,wtw34f1s28sc,2
4572,121.357,31.242,wtw39x3mz4cv,0
4573,121.516,31.297,wtw6j1mq0p8v,4
4574,121.386,31.227,wtw3dhww6y9y,7
4575,121.328,31.183,wtw32usq5k9b,2
4576,121.425,31.166,wtw371dgpe6r,0
4577,121.422,31.274,wtw3gj2b38jk,7
4578,121.438,31.279,wtw3gqhmqkpy,0
4579,121.489,31.222,wtw3sec96fsh,0
4580,121.463,31.256,wtw3gcyxmh9n,2
4581,121.484,31.277,wtw3umvcwr7u,4
4582,121.494,31.208,wtw3s9jpz2u7,0
4583,121.525,31.293,wtw6j2eycwpb,0
4584,121.488,31.235,wtw3sw0v5d48,4
4585,121.458,31.259,wtw3gfe0beby,0
4586,121.54,31.328,wtw6jxndz62x,3
4587,121.478,31.27,wtw3uk98fw6p,5
4588,121.433,31.303,wtw6568c1yps,0
4589,121.445,31.283,wtw3gwcs9tg7,1
4590,121.488,31.263,wtw3ue2b5tde,7
4591,121.508,31.297,wtw6hcrqjxet,0
4592,121.408,31.178,wtw36ey952qn,0
4593,121.407,31.168,wtw369vyu0kd,2
4594,121.531,31.323,wtw6jw0jtw3t,0
4595,121.48,31.298,wtw6h3eh14j6,5
4596,121.353,31.22,wtw397qt9vg6,3
4597,121.409,31.241,wtw3dxr248xb,3
4598,121.507,31.304,wtw6hfwxn29c,2
4599,121.506,31.266,wtw3ugvcxhb6,0
4600,121.429,31.228,wtw3ehvukc0g,2
4601,121.38,31.18,wtw36h4hwvrb,5
4602,121.433,31.174,wtw3770c9yz9,1
4603,121.439,31.227,wtw3ektnmy9w,2
4604,121.461,31.172,wtw37ftnn3vy,0
4605,121.532,31.323,wtw6jw0vsy7m,0
4606,121.353,31.139,wtw31kwtcf76,2
4607,121.43,31.234,wtw3ejyxhpde,0
4608,121.438,31.287,wtw3grs7yrxb,4
4609,121.486,31.201,wtw3krzquzzn,5
4610,121.507,31.313,wtw6huqeqq3b,3
4611,121.447,31.224,wtw3es5hbpqx,7
4612,121.462,31.206,wtw3ebvujsp8,5
4613,121.452,31.28,wtw3gwqehwxh,0
4614,121.493,31.288,wtw3uxu9b1fv,7
4615,121.48,31.225,wtw3sk74c1vk,3
4616,121.388,31.236,wtw3dq24ckmj,4
4617,121.441,31.153,wtw35rnxkkhg,7
4618,121.423,31.197,wtw37p1x8yr1,7
4619,121.416,31.17,wtw36fk6mv5k,5
4620,121.427,31.167,wtw371u2yjvs,5
4621,121.346,31.283,wtw3cqckwtze,5
4622,121.506,31.284,wtw3uzjfx023,0
4623,121.365,31.276,wtw3ctx7ckzp,0
4624,121.466,31.227,wtw3sh8y6ywn,5
4625,121.465,31.25,wtw3u0bh7whx,7
4626,121.434,31.168,wtw373cwc234,3
4627,121.448,31.296,wtw65978rt0r,5
4628,121.547,31.242,wtw3tz7vf6uj,5
4629,121.561,31.286,wtw3ypqn0t57,0
4630,121.447,31.287,wtw3gxe5bpw8,0
4631,121.44,31.331,wtw65rtum1en,1
4632,121.459,31.215,wtw3efe8xcdx,5
4633,121.495,31.274,wtw3utmbq8nh,6
4634,121.367,31.237,wtw39y8b8nf7,0
4635,121.482,31.216,wtw3s6sqru0t,0
4636,121.526,31.143,wtw3jmkt15cr,1
4637,121.362,31.214,wtw39dm4ex64,5
4638,121.489,31.213,wtw3sd1sfuuj,0
4639,121.559,31.223,wtw3w5ux1vpc,0
4640,121.468,31.229,wtw3sj461e93,5
4641,121.5,31.308,wtw6hg3w74nq,5
4642,121.319,31.19,wtw32tvyct7j,3
4643,121.49,31.248,wtw3u8d2f1mu,0
4644,121.496,31.266,wtw3uey9tuzf,3
4645,121.5,31.262,wtw3ug1d75nm,0
4646,121.448,31.325,wtw65we9re0r,3
4647,121.422,31.228,wtw3ehbu39j7,3
4648,121.526,31.324,wtw6jqke90c6,4
4649,121.401,31.211,wtw3d9c9224e,7
4650,121.476,31.403,wtw6sk8pezqx,2
4651,121.358,31.219,wtw39e4py77s,0
4652,121.495,31.212,wtw3s9vzndw0,5
4653,121.523,31.214,wtw3t666epk6,7
4654,121.507,31.271,wtw3uuwwy2cu,3
4655,121.437,31.24,wtw3er5dpnn4,4
4656,121.537,31.331,wtw6jxss33ew,5
4657,121.482,31.283,wtw3uqukxvbe,0
4658,121.49,31.292,wtw6h8d345tf,0
4659,121.396,31.194,wtw36qty5z46,7
4660,121.551,31.208,wtw3tcnxz8fg,0
4661,121.502,31.295,wtw6hc549fcd,0
4662,121.398,31.166,wtw363x747mx,3
4663,121.396,31.223,wtw3d7vz5v43,7
4664,121.396,31.222,wtw3d7vc7fdk,7
4665,121.435,31.177,wtw377d70w4c,7
4666,121.384,31.241,wtw3dpm0h0w8,2
4667,121.362,31.131,wtw31ejp5x40,0
4668,121.38,31.175,wtw3654pwcpy,5
4669,121.499,31.308,wtw6hg2y7fhw,5
4670,121.503,31.286,wtw3uz7y1j57,0
4671,121.397,31.205,wtw3d2ww71s5,3
4672,121.508,31.308,wtw6hgrqmd5w,0
4673,121.471,31.25,wtw3u0ukrqnr,5
4674,121.489,31.26,wtw3ud9wdyk5,5
