ID,BID,UID,ST,SX,SY,ET,EX,EY,DS,DU,class
882,64513,6584,2016/8/1 16:45,121.407,31.25,2016/8/1 16:54,121.42,31.254,1635.43,9,0
883,34975,2176,2016/8/1 16:47,121.426,31.223,2016/8/1 16:54,121.417,31.218,1641.17,7,5
884,127138,7870,2016/8/1 16:47,121.524,31.213,2016/8/1 17:17,121.528,31.211,678.11,30,7
885,81509,4985,2016/8/1 16:47,121.52,31.294,2016/8/1 16:51,121.516,31.297,619.86,4,4
886,76689,7190,2016/8/1 16:48,121.545,31.279,2016/8/1 17:02,121.531,31.275,1936.49,14,4
887,23584,6588,2016/8/1 16:49,121.506,31.329,2016/8/1 17:00,121.489,31.334,2328.05,11,1
888,121426,3056,2016/8/1 16:50,121.484,31.315,2016/8/1 17:30,121.466,31.318,2840.51,40,5
889,24881,4146,2016/8/1 16:50,121.356,31.227,2016/8/1 17:12,121.362,31.201,2684.79,22,1
890,10134,7570,2016/8/1 16:54,121.481,31.287,2016/8/1 17:03,121.48,31.302,1428.58,9,5
891,90132,6272,2016/8/1 16:54,121.463,31.198,2016/8/1 17:05,121.467,31.205,852.03,11,7
892,90462,733,2016/8/1 16:55,121.511,31.192,2016/8/1 17:01,121.517,31.193,914.95,6,0
893,10669,4524,2016/8/1 16:56,121.41,31.227,2016/8/1 17:05,121.42,31.235,1712.39,9,4
894,12804,4259,2016/8/1 16:56,121.438,31.191,2016/8/1 17:04,121.437,31.181,870.73,8,1
895,3440,3807,2016/8/1 16:56,121.492,31.221,2016/8/1 17:49,121.433,31.202,7175.74,53,3
896,76731,3243,2016/8/1 16:57,121.489,31.294,2016/8/1 18:17,121.483,31.29,1035.38,80,2
897,32283,7848,2016/8/1 16:58,121.53,31.257,2016/8/1 18:14,121.458,31.259,8689.37,76,0
898,47413,7294,2016/8/1 16:58,121.381,31.232,2016/8/1 17:22,121.392,31.236,2867.62,24,7
899,29494,8443,2016/8/1 17:00,121.441,31.214,2016/8/1 17:10,121.437,31.208,865.94,10,0
900,122741,4522,2016/8/1 17:02,121.381,31.232,2016/8/1 17:19,121.387,31.241,1735.53,17,5
901,21539,6337,2016/8/1 17:02,121.415,31.244,2016/8/1 17:28,121.442,31.23,3861.13,26,5
902,124931,3535,2016/8/1 17:03,121.413,31.185,2016/8/1 17:14,121.426,31.188,1721.92,11,0
903,126888,3218,2016/8/1 17:05,121.413,31.304,2016/8/1 17:10,121.41,31.306,522.23,5,1
904,45122,1529,2016/8/1 17:05,121.457,31.297,2016/8/1 17:15,121.449,31.293,1577.86,10,0
905,98997,7389,2016/8/1 17:06,121.452,31.245,2016/8/1 17:26,121.461,31.253,2631.4,20,4
906,71292,6256,2016/8/1 17:06,121.438,31.304,2016/8/1 17:13,121.443,31.314,1137.26,7,5
907,3848,5020,2016/8/1 17:06,121.387,31.169,2016/8/1 17:17,121.381,31.158,1261.83,11,0
908,39025,5962,2016/8/1 17:07,121.38,31.222,2016/8/1 17:16,121.383,31.232,1048.73,9,0
909,72297,6419,2016/8/1 17:07,121.458,31.201,2016/8/1 17:20,121.47,31.191,2177.8,13,7
910,110519,1232,2016/8/1 17:07,121.449,31.304,2016/8/1 17:17,121.461,31.308,1568.15,10,3
911,116752,4689,2016/8/1 17:09,121.532,31.305,2016/8/1 17:22,121.539,31.321,1410.81,13,0
912,127319,7734,2016/8/1 17:09,121.485,31.302,2016/8/1 17:34,121.511,31.294,3853.32,25,3
913,103311,6907,2016/8/1 17:10,121.488,31.235,2016/8/1 17:39,121.481,31.21,3214.19,29,0
914,73797,6884,2016/8/1 17:11,121.384,31.102,2016/8/1 17:51,121.339,31.112,7208.01,40,5
915,56158,3660,2016/8/1 17:11,121.454,31.232,2016/8/1 18:28,121.522,31.309,9689.81,77,3
916,110405,5507,2016/8/1 17:12,121.45,31.31,2016/8/1 17:28,121.44,31.315,1432.02,16,3
917,63486,3595,2016/8/1 17:12,121.39,31.245,2016/8/1 17:25,121.405,31.248,1915.99,13,5
918,41255,7167,2016/8/1 17:12,121.466,31.266,2016/8/1 17:22,121.469,31.257,1020.37,10,5
919,92080,7470,2016/8/1 17:12,121.55,31.267,2016/8/1 17:34,121.536,31.295,3549.39,22,4
920,38325,5480,2016/8/1 17:12,121.387,31.31,2016/8/1 17:19,121.389,31.32,914.75,7,0
921,83700,5390,2016/8/1 17:13,121.427,31.291,2016/8/1 17:21,121.421,31.284,1074.21,8,5
922,71694,5923,2016/8/1 17:13,121.446,31.319,2016/8/1 17:26,121.457,31.308,2051.94,13,5
923,70789,1234,2016/8/1 17:13,121.459,31.264,2016/8/1 17:24,121.453,31.276,1365.01,11,5
924,103416,4868,2016/8/1 17:14,121.547,31.264,2016/8/1 17:33,121.517,31.251,4052.63,19,7
925,69385,5266,2016/8/1 17:14,121.512,31.302,2016/8/1 17:25,121.502,31.309,1592.85,11,4
926,127196,5195,2016/8/1 17:14,121.509,31.303,2016/8/1 17:30,121.508,31.29,2009.39,16,5
927,104600,7275,2016/8/1 17:14,121.473,31.283,2016/8/1 17:39,121.501,31.286,3596.31,25,4
928,45867,1102,2016/8/1 17:16,121.513,31.14,2016/8/1 17:28,121.52,31.129,1331.54,12,5
929,120502,7098,2016/8/1 17:16,121.468,31.258,2016/8/1 17:44,121.471,31.293,2312.5,28,1
930,111683,1662,2016/8/1 17:17,121.446,31.289,2016/8/1 18:38,121.37,31.249,11393,81,3
931,63302,3829,2016/8/1 17:17,121.369,31.266,2016/8/1 17:31,121.348,31.265,2994.12,14,7
932,123344,6543,2016/8/1 17:17,121.522,31.325,2016/8/1 19:07,121.521,31.32,530.33,110,2
933,29042,1176,2016/8/1 17:18,121.482,31.202,2016/8/1 17:28,121.476,31.198,1016.71,10,0
934,36113,3817,2016/8/1 17:18,121.406,31.205,2016/8/1 17:32,121.403,31.191,1281.1,14,1
935,26248,775,2016/8/1 17:18,121.545,31.275,2016/8/1 17:33,121.537,31.293,2348.9,15,0
936,28110,5354,2016/8/1 17:18,121.46,31.306,2016/8/1 17:47,121.461,31.287,3088.4,29,0
937,95571,5308,2016/8/1 17:18,121.455,31.244,2016/8/1 17:47,121.44,31.268,3581.32,29,3
938,88573,7172,2016/8/1 17:19,121.471,31.27,2016/8/1 17:33,121.465,31.257,1824.82,14,3
939,78594,6166,2016/8/1 17:20,121.498,31.272,2016/8/1 17:38,121.494,31.262,1640.68,18,5
940,114099,3912,2016/8/1 17:20,121.365,31.259,2016/8/1 17:24,121.36,31.258,570.77,4,7
941,70578,4264,2016/8/1 17:20,121.382,31.246,2016/8/1 17:31,121.379,31.232,1638.32,11,5
942,127302,3960,2016/8/1 17:21,121.547,31.29,2016/8/1 17:44,121.517,31.274,4320.9,23,5
943,10615,7534,2016/8/1 17:22,121.408,31.177,2016/8/1 17:52,121.442,31.192,4624.78,30,0
944,123727,2864,2016/8/1 17:23,121.384,31.241,2016/8/1 17:34,121.379,31.255,1813.44,11,7
945,57068,5376,2016/8/1 17:23,121.531,31.318,2016/8/1 17:33,121.519,31.32,1713.64,10,4
946,62597,2072,2016/8/1 17:25,121.423,31.273,2016/8/1 17:33,121.412,31.276,1601.77,8,5
947,43536,1006,2016/8/1 17:25,121.396,31.294,2016/8/1 17:45,121.402,31.281,2980.45,20,5
948,121266,637,2016/8/1 17:25,121.444,31.24,2016/8/1 17:32,121.45,31.238,900.22,7,4
949,125010,5498,2016/8/1 17:25,121.36,31.092,2016/8/1 17:40,121.377,31.108,3045.91,15,5
950,30192,6650,2016/8/1 17:25,121.464,31.207,2016/8/1 18:05,121.441,31.226,2903.29,40,6
951,122667,2882,2016/8/1 17:26,121.492,31.303,2016/8/1 17:40,121.484,31.304,1021.12,14,5
952,2992,5722,2016/8/1 17:26,121.434,31.174,2016/8/1 17:34,121.418,31.17,2013.27,8,5
953,113044,7026,2016/8/1 17:26,121.443,31.232,2016/8/1 17:48,121.415,31.218,4316.89,22,4
954,23078,6510,2016/8/1 17:26,121.412,31.23,2016/8/1 17:50,121.403,31.229,1630.58,24,3
955,99383,3456,2016/8/1 17:27,121.533,31.331,2016/8/1 17:32,121.535,31.328,1065.23,5,7
956,65573,4923,2016/8/1 17:28,121.353,31.164,2016/8/1 17:35,121.351,31.171,985.84,7,5
957,115283,3855,2016/8/1 17:28,121.494,31.216,2016/8/1 17:36,121.489,31.222,1112.81,8,3
958,85305,3870,2016/8/1 17:28,121.456,31.313,2016/8/1 17:37,121.46,31.32,1030.73,9,5
959,100827,4604,2016/8/1 17:28,121.484,31.264,2016/8/1 17:36,121.493,31.256,1406.69,8,5
960,79019,7819,2016/8/1 17:28,121.501,31.257,2016/8/1 17:46,121.509,31.268,1844.07,18,7
961,16941,4437,2016/8/1 17:28,121.465,31.249,2016/8/1 17:41,121.469,31.25,619.61,13,3
962,93794,5962,2016/8/1 17:29,121.383,31.232,2016/8/1 17:41,121.397,31.228,1790.42,12,4
963,13086,804,2016/8/1 17:29,121.434,31.174,2016/8/1 17:45,121.437,31.181,963,16,1
964,78928,901,2016/8/1 17:29,121.382,31.161,2016/8/1 17:39,121.395,31.165,1635.29,10,0
965,57786,1188,2016/8/1 17:29,121.539,31.279,2016/8/1 17:39,121.544,31.283,745.6,10,4
966,104198,7335,2016/8/1 17:29,121.44,31.209,2016/8/1 17:46,121.446,31.226,2859.52,17,2
967,113936,5895,2016/8/1 17:30,121.514,31.303,2016/8/1 17:39,121.505,31.316,1758.22,9,7
968,46084,4878,2016/8/1 17:30,121.437,31.236,2016/8/1 17:44,121.416,31.24,2946.56,14,5
969,40633,7006,2016/8/1 17:31,121.381,31.137,2016/8/1 17:36,121.385,31.134,619.18,5,1
970,11075,3500,2016/8/1 17:31,121.491,31.265,2016/8/1 17:40,121.496,31.259,1306.9,9,1
971,99550,778,2016/8/1 17:31,121.531,31.323,2016/8/1 17:37,121.535,31.328,915.08,6,7
972,39851,7072,2016/8/1 17:32,121.501,31.286,2016/8/1 17:59,121.523,31.258,3990.44,27,5
973,50724,1865,2016/8/1 17:32,121.396,31.274,2016/8/1 17:36,121.39,31.269,957.86,4,0
974,44918,3727,2016/8/1 17:32,121.437,31.196,2016/8/1 17:51,121.441,31.178,1891.8,19,0
975,122294,1030,2016/8/1 17:32,121.557,31.273,2016/8/1 17:49,121.562,31.28,1109.65,17,2
976,22188,6161,2016/8/1 17:33,121.45,31.219,2016/8/1 17:48,121.443,31.207,1789.95,15,5
977,69449,2444,2016/8/1 17:33,121.442,31.282,2016/8/1 17:55,121.418,31.275,3147.96,22,3
978,106251,1620,2016/8/1 17:33,121.515,31.303,2016/8/1 17:51,121.52,31.312,2333.52,18,0
979,127463,2090,2016/8/1 17:33,121.511,31.306,2016/8/1 18:01,121.534,31.314,3142.39,28,5
980,118727,1723,2016/8/1 17:33,121.352,31.256,2016/8/1 17:47,121.366,31.251,1969.62,14,5
981,58766,3264,2016/8/1 17:33,121.356,31.123,2016/8/1 17:44,121.362,31.131,1000.09,11,0
982,126549,4364,2016/8/1 17:34,121.489,31.244,2016/8/1 18:05,121.501,31.275,4024.09,31,3
983,116980,1721,2016/8/1 17:34,121.527,31.219,2016/8/1 18:02,121.55,31.193,4107.71,28,0
984,107775,6972,2016/8/1 17:34,121.407,31.197,2016/8/1 17:47,121.422,31.189,2046.38,13,0
985,123913,5506,2016/8/1 17:36,121.384,31.166,2016/8/1 17:53,121.374,31.175,1485.13,17,1
986,71290,7279,2016/8/1 17:36,121.49,31.245,2016/8/1 17:44,121.495,31.248,953.7,8,0
987,19297,6092,2016/8/1 17:36,121.439,31.245,2016/8/1 17:48,121.443,31.242,735.62,12,7
988,32498,7535,2016/8/1 17:36,121.411,31.164,2016/8/1 17:51,121.405,31.183,1682.56,15,3
989,72621,1863,2016/8/1 17:36,121.444,31.208,2016/8/1 18:05,121.417,31.238,4643.96,29,2
990,108981,5309,2016/8/1 17:37,121.522,31.342,2016/8/1 17:50,121.542,31.33,2837.21,13,2
991,119860,5781,2016/8/1 17:37,121.498,31.281,2016/8/1 17:47,121.509,31.279,1646.01,10,4
992,127321,7017,2016/8/1 17:37,121.444,31.247,2016/8/1 17:44,121.44,31.253,866,7,4
993,122465,6333,2016/8/1 17:38,121.532,31.284,2016/8/1 17:57,121.535,31.285,392.18,19,7
994,74939,3684,2016/8/1 17:38,121.402,31.264,2016/8/1 17:56,121.411,31.289,2452.08,18,0
995,90064,7109,2016/8/1 17:38,121.373,31.272,2016/8/1 18:22,121.426,31.259,7805.27,44,7
996,100297,6045,2016/8/1 17:38,121.529,31.263,2016/8/1 17:43,121.524,31.264,731.22,5,4
997,48929,6052,2016/8/1 17:38,121.542,31.275,2016/8/1 17:52,121.541,31.288,2101.01,14,5
998,75223,3252,2016/8/1 17:39,121.451,31.18,2016/8/1 17:54,121.437,31.183,2545.66,15,5
999,57133,5606,2016/8/1 17:39,121.378,31.26,2016/8/1 17:44,121.383,31.256,1127.05,5,0
1000,126087,6539,2016/8/1 17:39,121.49,31.249,2016/8/1 18:04,121.478,31.269,2410.82,25,3
1001,32763,5593,2016/8/1 17:39,121.504,31.286,2016/8/1 17:53,121.528,31.287,2780.22,14,5
1002,96110,5172,2016/8/1 17:40,121.403,31.164,2016/8/1 18:01,121.404,31.139,2765.79,21,7
1003,49365,4211,2016/8/1 17:40,121.339,31.149,2016/8/1 17:45,121.343,31.143,748.94,5,5
1004,80418,1703,2016/8/1 17:40,121.515,31.077,2016/8/1 18:31,121.513,31.14,7686.47,51,7
1005,41346,8035,2016/8/1 17:40,121.469,31.219,2016/8/1 17:46,121.459,31.215,1345.61,6,7
1006,50796,8080,2016/8/1 17:40,121.504,31.207,2016/8/1 18:58,121.515,31.288,10674.42,78,5
1007,73569,5982,2016/8/1 17:41,121.385,31.164,2016/8/1 17:51,121.381,31.157,1440.65,10,4
1008,112317,7805,2016/8/1 17:41,121.382,31.27,2016/8/1 18:15,121.423,31.249,6469.17,34,7
1009,35290,3312,2016/8/1 17:41,121.393,31.231,2016/8/1 18:00,121.395,31.213,1934.42,19,0
1010,42028,6311,2016/8/1 17:41,121.358,31.218,2016/8/1 17:50,121.36,31.226,908.7,9,3
1011,55704,2928,2016/8/1 17:41,121.455,31.199,2016/8/1 17:46,121.459,31.202,619.56,5,5
1012,25470,624,2016/8/1 17:41,121.483,31.32,2016/8/1 17:54,121.493,31.315,1360.06,13,5
1013,75336,6530,2016/8/1 17:42,121.437,31.293,2016/8/1 17:50,121.428,31.291,1350.2,8,0
1014,109484,3428,2016/8/1 17:42,121.492,31.293,2016/8/1 17:54,121.482,31.289,1418.18,12,0
1015,66483,8003,2016/8/1 17:42,121.582,31.272,2016/8/1 18:05,121.588,31.308,2767.07,23,1
1016,60864,1542,2016/8/1 17:43,121.508,31.312,2016/8/1 17:50,121.515,31.31,895.6,7,5
1017,111381,5349,2016/8/1 17:43,121.5,31.239,2016/8/1 18:33,121.564,31.25,7207.53,50,5
1018,91942,3071,2016/8/1 17:43,121.435,31.265,2016/8/1 17:52,121.427,31.277,1894.21,9,2
1019,54679,6548,2016/8/1 17:43,121.533,31.268,2016/8/1 18:12,121.51,31.306,4775.05,29,7
1020,56170,5366,2016/8/1 17:43,121.437,31.116,2016/8/1 18:02,121.43,31.142,2868.96,19,1
1021,40268,7774,2016/8/1 17:44,121.443,31.186,2016/8/1 17:57,121.462,31.196,2947.07,13,4
1022,12776,6144,2016/8/1 17:44,121.404,31.206,2016/8/1 18:02,121.402,31.234,1865.19,18,7
1023,17953,4131,2016/8/1 17:44,121.411,31.15,2016/8/1 17:51,121.415,31.159,1102.48,7,3
1024,29657,1782,2016/8/1 17:44,121.494,31.285,2016/8/1 17:52,121.49,31.277,1026.76,8,0
1025,532,2462,2016/8/1 17:45,121.452,31.172,2016/8/2 18:56,121.459,31.192,2342.43,71,4
1026,61908,5703,2016/8/1 17:45,121.486,31.245,2016/8/1 17:59,121.494,31.247,1229.5,14,0
1027,75251,5871,2016/8/1 17:45,121.436,31.16,2016/8/1 17:57,121.413,31.157,3211.91,12,5
1028,126980,6417,2016/8/1 17:45,121.475,31.323,2016/8/1 18:26,121.508,31.303,5721.73,41,4
1029,85265,6244,2016/8/1 17:46,121.456,31.298,2016/8/1 18:44,121.457,31.254,5414.69,58,5
1030,87335,6914,2016/8/1 17:46,121.369,31.168,2016/8/1 18:09,121.347,31.157,4610.26,23,5
1031,69275,6138,2016/8/1 17:46,121.483,31.297,2016/8/1 18:19,121.491,31.338,4340.11,33,1
1032,106194,7830,2016/8/1 17:47,121.473,31.211,2016/8/1 18:45,121.447,31.261,6035.12,58,5
1033,92142,7518,2016/8/1 17:48,121.479,31.261,2016/8/1 18:03,121.488,31.262,1838.73,15,5
1034,35882,1048,2016/8/1 17:48,121.474,31.198,2016/8/1 17:58,121.473,31.193,401.92,10,2
1035,92119,937,2016/8/1 17:48,121.419,31.275,2016/8/1 17:57,121.401,31.276,2061.77,9,5
1036,93659,8556,2016/8/1 17:50,121.504,31.254,2016/8/1 17:54,121.502,31.258,455.32,4,5
1037,80002,5565,2016/8/1 17:50,121.5,31.261,2016/8/1 17:55,121.505,31.262,731.1,5,0
1038,127022,4971,2016/8/1 17:51,121.519,31.155,2016/8/1 18:05,121.511,31.143,2573.73,14,7
1039,101877,5652,2016/8/1 17:51,121.483,31.405,2016/8/1 18:08,121.486,31.387,2095.51,17,2
1040,86775,1385,2016/8/1 17:52,121.438,31.155,2016/8/1 18:15,121.419,31.174,3434.66,23,5
1041,79712,3858,2016/8/1 17:52,121.485,31.292,2016/8/1 18:15,121.512,31.302,4409.97,23,7
1042,125603,5741,2016/8/1 17:52,121.38,31.221,2016/8/1 17:59,121.385,31.215,1127.08,7,2
1043,106117,7274,2016/8/1 17:52,121.49,31.202,2016/8/1 18:05,121.488,31.2,677.86,13,0
1044,35661,6036,2016/8/1 17:52,121.431,31.136,2016/8/1 18:01,121.422,31.141,1630.78,9,4
1045,37562,2457,2016/8/1 17:53,121.535,31.314,2016/8/1 18:07,121.529,31.321,1075.44,14,5
1046,23098,1534,2016/8/1 17:53,121.414,31.16,2016/8/1 18:05,121.418,31.147,2742.45,12,3
1047,127573,2023,2016/8/1 17:53,121.484,31.208,2016/8/1 17:58,121.486,31.21,473.81,5,0
1048,106054,786,2016/8/1 17:53,121.506,31.33,2016/8/1 18:07,121.51,31.339,1191.53,14,5
1049,94488,1081,2016/8/1 17:54,121.476,31.307,2016/8/1 18:41,121.478,31.271,2540.01,47,5
1050,89893,6991,2016/8/1 17:54,121.483,31.248,2016/8/1 17:58,121.478,31.25,789.13,4,2
1051,85860,6226,2016/8/1 17:56,121.447,31.319,2016/8/1 18:12,121.462,31.32,1800.21,16,3
1052,71122,634,2016/8/1 17:56,121.509,31.309,2016/8/1 18:05,121.514,31.303,905.69,9,0
1053,58198,6349,2016/8/1 17:57,121.513,31.302,2016/8/1 18:19,121.541,31.311,3672.15,22,5
1054,93141,3070,2016/8/1 17:57,121.509,31.288,2016/8/1 18:01,121.504,31.289,614.77,4,0
1055,111348,4841,2016/8/1 17:57,121.487,31.251,2016/8/1 18:05,121.481,31.258,1074.89,8,7
1056,19541,7527,2016/8/1 17:57,121.487,31.26,2016/8/1 18:02,121.491,31.262,561.57,5,3
1057,28526,2806,2016/8/1 17:57,121.451,31.279,2016/8/1 18:14,121.468,31.286,2299.18,17,0
1058,12616,6846,2016/8/1 17:59,121.527,31.324,2016/8/1 18:18,121.531,31.315,2600.26,19,2
1059,110438,4970,2016/8/1 17:59,121.505,31.219,2016/8/1 18:08,121.498,31.217,895.57,9,0
1060,29640,5643,2016/8/1 17:59,121.353,31.165,2016/8/1 18:03,121.35,31.171,492.49,4,5
1061,27971,4426,2016/8/1 18:00,121.432,31.15,2016/8/1 18:19,121.433,31.123,3550.99,19,7
1062,105477,4314,2016/8/1 18:00,121.44,31.193,2016/8/1 18:53,121.433,31.143,5893.14,53,4
1063,125412,6243,2016/8/1 18:01,121.456,31.271,2016/8/1 18:33,121.414,31.272,4697.22,32,5
1064,127642,5848,2016/8/1 18:02,121.46,31.235,2016/8/1 18:18,121.468,31.227,1578.02,16,2
1065,94339,4548,2016/8/1 18:02,121.508,31.256,2016/8/1 18:12,121.513,31.26,2077.67,10,0
1066,49792,6030,2016/8/1 18:03,121.385,31.167,2016/8/1 18:57,121.45,31.228,11403.39,54,3
1067,76651,7947,2016/8/1 18:03,121.486,31.23,2016/8/1 18:08,121.479,31.226,910.44,5,0
1068,94270,725,2016/8/1 18:03,121.51,31.261,2016/8/1 18:10,121.514,31.268,720.89,7,0
1069,127610,5375,2016/8/1 18:03,121.414,31.199,2016/8/1 18:40,121.411,31.234,2813.45,37,1
1070,94745,4452,2016/8/1 18:03,121.373,31.322,2016/8/1 18:07,121.37,31.323,464.04,4,4
1071,127596,3075,2016/8/1 18:03,121.535,31.288,2016/8/1 18:13,121.539,31.3,1501.42,10,5
1072,82849,5124,2016/8/1 18:04,121.439,31.236,2016/8/1 18:35,121.441,31.229,807.91,31,5
1073,13446,5155,2016/8/1 18:04,121.477,31.206,2016/8/1 18:18,121.464,31.194,2502.12,14,0
1074,112248,2077,2016/8/1 18:04,121.444,31.298,2016/8/1 18:28,121.454,31.272,2758.3,24,0
1075,106572,1475,2016/8/1 18:04,121.397,31.265,2016/8/1 18:45,121.381,31.315,5255.18,41,3
1076,14475,6637,2016/8/1 18:05,121.412,31.191,2016/8/1 18:28,121.401,31.214,3211.45,23,3
1077,26237,6299,2016/8/1 18:05,121.452,31.249,2016/8/1 18:28,121.417,31.263,4887.81,23,4
1078,29835,7123,2016/8/1 18:05,121.509,31.307,2016/8/1 18:21,121.48,31.313,3533.31,16,2
1079,26667,6786,2016/8/1 18:06,121.47,31.242,2016/8/1 18:58,121.388,31.259,10440.57,52,7
1080,16478,6942,2016/8/1 18:06,121.412,31.151,2016/8/1 18:14,121.405,31.162,1329.76,8,3
1081,79605,5439,2016/8/1 18:06,121.509,31.307,2016/8/1 18:10,121.513,31.302,848.29,4,5
1082,52333,3719,2016/8/1 18:06,121.381,31.314,2016/8/1 18:19,121.378,31.312,449.89,13,7
1083,61261,4070,2016/8/1 18:06,121.543,31.274,2016/8/1 18:11,121.538,31.271,687.37,5,0
1084,123910,5958,2016/8/1 18:06,121.486,31.23,2016/8/1 18:32,121.498,31.209,2735.76,26,5
1085,57738,1098,2016/8/1 18:07,121.452,31.209,2016/8/1 18:12,121.444,31.208,1020.95,5,5
1086,107766,5228,2016/8/1 18:07,121.406,31.269,2016/8/1 18:54,121.377,31.314,8650.55,47,5
1087,27368,5303,2016/8/1 18:07,121.354,31.283,2016/8/1 18:13,121.346,31.289,1194.31,6,5
1088,89897,4405,2016/8/1 18:07,121.398,31.171,2016/8/1 18:31,121.435,31.176,4813.93,24,0
1089,97807,6950,2016/8/1 18:08,121.484,31.218,2016/8/1 18:22,121.478,31.232,1481.81,14,4
1090,37869,634,2016/8/1 18:08,121.514,31.303,2016/8/1 18:12,121.51,31.304,736.2,4,4
1091,68574,6855,2016/8/1 18:08,121.465,31.244,2016/8/1 18:16,121.471,31.241,1137.26,8,0
1092,93080,7046,2016/8/1 18:08,121.483,31.29,2016/8/1 18:16,121.474,31.287,1292.51,8,5
1093,2877,5987,2016/8/1 18:08,121.459,31.258,2016/8/1 18:21,121.442,31.264,2877.61,13,5
1094,68388,3834,2016/8/1 18:08,121.431,31.293,2016/8/1 18:14,121.429,31.302,745.07,6,3
1095,88956,7185,2016/8/1 18:09,121.501,31.289,2016/8/1 18:14,121.509,31.288,1021.18,5,5
1096,109507,4893,2016/8/1 18:09,121.377,31.272,2016/8/1 18:17,121.382,31.283,1194.18,8,4
1097,78945,7551,2016/8/1 18:09,121.514,31.307,2016/8/1 18:25,121.489,31.311,3015.62,16,0
1098,24578,6976,2016/8/1 18:09,121.412,31.142,2016/8/1 18:16,121.416,31.137,1252.89,7,7
1099,16834,6674,2016/8/1 18:09,121.422,31.194,2016/8/1 18:16,121.431,31.2,1151.39,7,4
1100,121020,6773,2016/8/1 18:09,121.471,31.302,2016/8/1 18:16,121.467,31.298,677.73,7,0
1101,528,6594,2016/8/1 18:10,121.517,31.302,2016/8/1 18:16,121.514,31.307,514.36,6,1
1102,69231,7005,2016/8/1 18:10,121.474,31.263,2016/8/1 18:14,121.473,31.266,358.06,4,3
1103,63513,5489,2016/8/1 18:10,121.441,31.241,2016/8/1 18:27,121.429,31.252,2272.83,17,5
1104,83233,544,2016/8/1 18:10,121.531,31.323,2016/8/1 18:17,121.536,31.328,847.68,7,7
1105,105058,7518,2016/8/1 18:11,121.488,31.262,2016/8/1 19:14,121.446,31.327,6786.02,63,7
1106,42542,7799,2016/8/1 18:11,121.431,31.252,2016/8/1 18:16,121.426,31.255,1313.77,5,7
1107,116115,3837,2016/8/1 18:11,121.483,31.32,2016/8/1 18:23,121.475,31.328,1800.82,12,5
1108,115371,2198,2016/8/1 18:11,121.441,31.331,2016/8/1 18:27,121.45,31.328,1364.57,16,7
1109,92159,7883,2016/8/1 18:11,121.536,31.212,2016/8/1 18:29,121.54,31.2,1589.26,18,0
1110,114096,4883,2016/8/1 18:12,121.509,31.308,2016/8/1 18:19,121.513,31.303,736.2,7,0
1111,61669,4991,2016/8/1 18:12,121.539,31.258,2016/8/1 18:30,121.524,31.264,2516.48,18,4
1112,20238,821,2016/8/1 18:13,121.394,31.221,2016/8/1 18:34,121.366,31.235,4486.6,21,0
1113,127507,2678,2016/8/1 18:13,121.412,31.142,2016/8/1 20:32,121.439,31.193,10370.22,139,7
1114,103882,7192,2016/8/1 18:13,121.507,31.282,2016/8/1 18:24,121.52,31.281,1766.66,11,3
1115,44962,6282,2016/8/1 18:13,121.439,31.34,2016/8/1 18:27,121.445,31.336,972.51,14,7
1116,27565,207,2016/8/1 18:13,121.469,31.227,2016/8/1 18:40,121.432,31.229,5277.06,27,3
1117,88156,4507,2016/8/1 18:14,121.499,31.286,2016/8/1 18:24,121.5,31.281,402.14,10,4
1118,69998,6099,2016/8/1 18:14,121.479,31.311,2016/8/1 18:20,121.484,31.306,1069.93,6,4
1119,75734,5122,2016/8/1 18:14,121.445,31.323,2016/8/1 18:25,121.441,31.31,1422.78,11,7
1120,13332,6712,2016/8/1 18:15,121.428,31.21,2016/8/1 19:01,121.442,31.261,6655.44,46,5
1121,20947,5992,2016/8/1 18:15,121.476,31.178,2016/8/1 18:25,121.473,31.172,819.27,10,0
1122,122440,3700,2016/8/1 18:15,121.403,31.309,2016/8/1 18:37,121.412,31.299,2143.35,22,5
1123,44839,1063,2016/8/1 18:16,121.465,31.306,2016/8/1 18:20,121.466,31.31,343.74,4,7
1124,119359,2405,2016/8/1 18:16,121.531,31.323,2016/8/1 18:27,121.529,31.333,1607.47,11,3
1125,40204,7376,2016/8/1 18:16,121.488,31.214,2016/8/1 18:19,121.494,31.215,1021.13,3,3
1126,60860,1056,2016/8/1 18:17,121.417,31.293,2016/8/1 18:36,121.419,31.292,280.67,19,0
1127,41364,1547,2016/8/1 18:17,121.545,31.275,2016/8/1 18:27,121.544,31.284,992.91,10,7
1128,48520,6169,2016/8/1 18:17,121.482,31.202,2016/8/1 18:21,121.475,31.199,1003.89,4,5
1129,18434,3851,2016/8/1 18:17,121.41,31.221,2016/8/1 18:49,121.427,31.192,4212.5,32,0
1130,45896,3321,2016/8/1 18:18,121.413,31.196,2016/8/1 18:52,121.408,31.19,924.36,34,3
1131,63885,3581,2016/8/1 18:18,121.477,31.261,2016/8/1 18:35,121.474,31.245,2311.17,17,1
1132,124784,2400,2016/8/1 18:18,121.403,31.199,2016/8/1 18:48,121.362,31.218,5713.36,30,7
1133,55239,5209,2016/8/1 18:18,121.409,31.185,2016/8/1 18:35,121.395,31.175,2496.09,17,7
