ID,BID,UID,ST,SX,SY,ET,EX,EY,EC,DU,DS
2882,194263,11264,2020/8/11 19:31,121.472,31.32,2020/8/11 20:00,121.49,31.311,0,29,1982.791233
2883,33788,3753,2020/8/11 19:32,121.433,31.165,2020/8/11 20:02,121.438,31.192,5,30,3031.265118
2884,163260,9440,2020/8/11 19:33,121.457,31.265,2020/8/11 19:50,121.48,31.26,0,17,2259.617217
2885,176288,1327,2020/8/11 19:35,121.443,31.261,2020/8/11 20:21,121.463,31.253,7,46,2101.324037
2886,74531,7974,2020/8/11 19:36,121.498,31.159,2020/8/11 19:57,121.497,31.15,4,21,1002.394363
2887,87606,7580,2020/8/11 19:38,121.54,31.272,2020/8/11 21:26,121.517,31.261,7,108,2507.109679
2888,50133,1094,2020/8/11 19:39,121.493,31.272,2020/8/11 19:44,121.495,31.274,6,5,292.3152
2889,44256,1391,2020/8/11 19:40,121.476,31.209,2020/8/11 20:04,121.498,31.217,2,24,2276.328977
2890,31016,4452,2020/8/11 19:43,121.531,31.328,2020/8/11 19:51,121.528,31.336,3,8,931.821165
2891,69534,2187,2020/8/11 19:47,121.418,31.275,2020/8/11 19:55,121.408,31.276,7,8,958.718696
2892,181888,8412,2020/8/11 19:50,121.437,31.321,2020/8/11 19:59,121.445,31.324,2,9,830.931196
2893,3510,9473,2020/8/11 19:51,121.438,31.194,2020/8/11 20:18,121.482,31.21,3,27,4553.103661
2894,101368,2364,2020/8/11 19:52,121.535,31.331,2020/8/11 19:59,121.538,31.324,5,7,826.981248
2895,189391,4725,2020/8/11 19:55,121.431,31.303,2020/8/11 20:05,121.447,31.305,5,10,1539.255813
2896,186968,5597,2020/8/11 19:57,121.482,31.243,2020/8/11 20:32,121.453,31.274,7,35,4409.413544
2897,70197,707,2020/8/11 20:00,121.439,31.206,2020/8/11 20:19,121.427,31.223,3,19,2204.58097
2898,195375,5870,2020/8/11 20:02,121.359,31.259,2020/8/11 20:19,121.343,31.261,0,17,1539.955607
2899,187401,9709,2020/8/11 20:05,121.349,31.209,2020/8/11 20:45,121.327,31.225,5,40,2746.185527
2900,194448,8024,2020/8/11 20:09,121.494,31.349,2020/8/11 20:27,121.5,31.344,0,18,795.807851
2901,173490,1021,2020/8/11 20:10,121.541,31.314,2020/8/11 20:52,121.551,31.289,4,42,2930.801053
2902,170442,10320,2020/8/11 20:13,121.471,31.222,2020/8/11 20:21,121.473,31.22,0,8,292.381869
2903,192529,10796,2020/8/11 20:15,121.496,31.27,2020/8/11 20:18,121.5,31.273,5,3,505.713037
2904,71490,1632,2020/8/11 20:16,121.531,31.323,2020/8/11 20:23,121.528,31.328,0,7,623.588228
2905,62638,3370,2020/8/11 20:18,121.498,31.305,2020/8/11 20:38,121.495,31.313,5,20,931.839406
2906,153869,3308,2020/8/11 20:20,121.434,31.283,2020/8/11 20:36,121.451,31.279,4,16,1678.44501
2907,42849,12021,2020/8/11 20:23,121.497,31.264,2020/8/11 20:54,121.496,31.273,5,31,1002.401119
2908,68409,2275,2020/8/11 20:25,121.407,31.283,2020/8/11 20:39,121.402,31.271,0,14,1413.120955
2909,86468,5088,2020/8/11 20:28,121.408,31.283,2020/8/11 20:43,121.414,31.269,7,15,1654.058088
2910,173202,8310,2020/8/11 20:30,121.439,31.277,2020/8/11 20:36,121.451,31.279,4,6,1164.02976
2911,97976,9935,2020/8/11 20:34,121.539,31.216,2020/8/11 20:48,121.523,31.224,4,14,1763.800831
2912,14231,7869,2020/8/11 20:36,121.536,31.178,2020/8/11 20:47,121.532,31.19,7,11,1384.026833
2913,120122,6754,2020/8/11 20:37,121.478,31.272,2020/8/11 20:43,121.473,31.268,2,6,650.713097
2914,9385,11219,2020/8/11 20:39,121.49,31.286,2020/8/11 20:48,121.489,31.279,5,9,781.939836
2915,138693,3129,2020/8/11 20:41,121.427,31.332,2020/8/11 20:48,121.431,31.338,5,7,766.467857
2916,191858,5702,2020/8/11 20:42,121.532,31.302,2020/8/11 21:11,121.535,31.331,5,29,3228.028377
2917,177088,7882,2020/8/11 20:44,121.602,31.078,2020/8/11 20:57,121.609,31.074,0,13,801.810435
2918,49163,2777,2020/8/11 20:48,121.493,31.315,2020/8/11 21:05,121.51,31.295,7,17,2745.258054
2919,73212,5296,2020/8/11 20:50,121.419,31.275,2020/8/11 21:04,121.421,31.261,5,14,1563.879739
2920,195909,2778,2020/8/11 20:52,121.504,31.304,2020/8/11 21:14,121.505,31.311,7,22,781.939778
2921,171688,630,2020/8/11 20:55,121.434,31.27,2020/8/11 21:00,121.438,31.271,5,5,396.741893
2922,156502,3652,2020/8/11 20:57,121.386,31.315,2020/8/11 21:27,121.389,31.321,3,30,723.947702
2923,72054,7656,2020/8/11 21:00,121.479,31.283,2020/8/11 21:03,121.482,31.282,5,3,306.426864
2924,3660,3242,2020/8/11 21:02,121.418,31.201,2020/8/11 21:19,121.395,31.208,4,17,2325.24368
2925,196029,8860,2020/8/11 21:06,121.423,31.33,2020/8/11 21:34,121.429,31.327,0,28,660.862948
2926,14877,6330,2020/8/11 21:09,121.48,31.218,2020/8/11 21:18,121.497,31.22,3,9,1634.957538
2927,122062,5427,2020/8/11 21:11,121.412,31.177,2020/8/11 21:15,121.415,31.174,4,4,438.660209
2928,186498,6745,2020/8/11 21:15,121.467,31.233,2020/8/11 21:39,121.443,31.242,7,24,2494.666738
2929,179644,7908,2020/8/11 21:17,121.41,31.279,2020/8/11 21:28,121.402,31.272,0,11,1087.540552
2930,181992,9474,2020/8/11 21:20,121.366,31.22,2020/8/11 21:28,121.361,31.214,5,8,818.251182
2931,196243,2939,2020/8/11 21:22,121.48,31.297,2020/8/11 21:42,121.481,31.305,5,20,892.091737
2932,196155,1067,2020/8/11 21:25,121.512,31.276,2020/8/11 22:06,121.516,31.313,2,41,4119.997389
2933,84473,7503,2020/8/11 21:27,121.437,31.296,2020/8/11 21:45,121.43,31.315,2,18,2209.507106
2934,11861,8061,2020/8/11 21:29,121.444,31.157,2020/8/11 21:36,121.451,31.156,5,7,676.581737
2935,7043,7491,2020/8/11 21:31,121.457,31.115,2020/8/11 21:36,121.46,31.112,7,5,438.779165
2936,116956,2459,2020/8/11 21:34,121.501,31.275,2020/8/11 21:47,121.497,31.281,0,13,766.576617
2937,30373,11295,2020/8/11 21:40,121.475,31.251,2020/8/11 21:53,121.477,31.258,7,13,799.154249
2938,83697,2500,2020/8/11 21:43,121.509,31.274,2020/8/11 22:07,121.538,31.29,5,24,3282.161925
2939,63664,10323,2020/8/11 21:44,121.418,31.233,2020/8/11 22:01,121.392,31.231,4,17,2486.984403
2940,189759,8787,2020/8/11 21:47,121.554,31.271,2020/8/11 22:10,121.543,31.294,0,23,2756.843071
2941,6496,2064,2020/8/11 21:51,121.405,31.276,2020/8/11 22:05,121.422,31.281,7,14,1711.126433
2942,47514,8060,2020/8/11 21:53,121.42,31.285,2020/8/11 22:17,121.401,31.288,7,24,1839.456769
2943,80511,3551,2020/8/11 21:58,121.489,31.326,2020/8/11 22:13,121.481,31.311,3,15,1829.163396
2944,178769,10829,2020/8/11 22:01,121.489,31.32,2020/8/11 22:10,121.492,31.311,3,9,1037.93074
2945,97242,7086,2020/8/11 22:05,121.429,31.302,2020/8/11 22:23,121.46,31.31,7,18,3081.55302
2946,96723,8750,2020/8/11 22:06,121.479,31.299,2020/8/11 22:25,121.488,31.279,4,19,2377.308345
2947,196711,3150,2020/8/11 22:10,121.472,31.32,2020/8/11 23:04,121.475,31.33,5,54,1144.927564
2948,41780,2218,2020/8/11 22:13,121.537,31.301,2020/8/11 22:25,121.529,31.288,7,12,1630.243827
2949,196544,3360,2020/8/11 22:15,121.525,31.265,2020/8/11 22:24,121.53,31.263,0,9,525.299251
2950,195916,1090,2020/8/11 22:22,121.515,31.311,2020/8/11 23:47,121.516,31.301,1,85,1112.826766
2951,145030,1116,2020/8/11 22:27,121.518,31.308,2020/8/11 22:40,121.493,31.312,5,13,2420.819554
2952,173490,1021,2020/8/11 22:30,121.551,31.289,2020/8/11 22:50,121.541,31.314,5,20,2930.801053
2953,157118,2078,2020/8/11 22:37,121.527,31.278,2020/8/11 22:55,121.547,31.288,5,18,2203.663237
2954,113421,8001,2020/8/11 22:45,121.374,31.247,2020/8/11 22:56,121.378,31.259,0,11,1383.964335
2955,25449,10483,2020/8/11 22:54,121.417,31.239,2020/8/11 23:09,121.43,31.252,0,15,1900.278033
2956,134338,10421,2020/8/11 22:58,121.487,31.27,2020/8/11 23:04,121.491,31.273,3,6,505.713037
2957,188921,3841,2020/8/11 23:10,121.542,31.314,2020/8/11 23:20,121.531,31.319,5,10,1184.765054
2958,195552,4510,2020/8/11 23:16,121.324,31.245,2020/8/11 23:49,121.365,31.256,5,33,4091.407298
2959,166827,8235,2020/8/11 23:22,121.412,31.122,2020/8/11 23:32,121.401,31.128,0,10,1242.294932
2960,143193,11004,2020/8/11 23:30,121.5,31.274,2020/8/11 23:41,121.486,31.279,7,11,1443.853461
2961,197298,7603,2020/8/11 23:45,121.469,31.237,2020/8/12 1:36,121.468,31.227,3,111,1112.820392
2962,172822,11203,2020/8/11 23:54,121.531,31.312,2020/8/11 23:59,121.529,31.311,1,5,220.317055
2963,191536,9474,2020/8/12 0:22,121.364,31.221,2020/8/12 0:41,121.36,31.214,0,19,864.652407
2964,62098,6289,2020/8/12 0:40,121.54,31.266,2020/8/12 0:51,121.536,31.27,7,11,584.643227
2965,101414,10389,2020/8/12 1:02,121.41,31.212,2020/8/12 1:55,121.297,31.205,5,53,10796.36097
2966,159465,9166,2020/8/12 2:04,121.339,31.261,2020/8/12 2:25,121.294,31.268,4,21,4355.490993
2967,181255,5329,2020/8/12 2:22,121.4,31.289,2020/8/12 2:30,121.404,31.291,5,8,440.708453
2968,197829,9638,2020/8/12 3:06,121.389,31.259,2020/8/12 3:18,121.378,31.258,7,12,1053.552642
2969,145816,11141,2020/8/12 4:01,121.433,31.24,2020/8/12 4:08,121.443,31.244,4,7,1050.798093
2970,189227,6997,2020/8/12 4:58,121.459,31.321,2020/8/12 5:05,121.46,31.31,7,7,1223.332889
2971,138960,3975,2020/8/12 5:21,121.371,31.318,2020/8/12 5:25,121.373,31.322,5,4,482.630342
2972,131720,577,2020/8/12 6:01,121.446,31.343,2020/8/12 6:06,121.437,31.34,0,5,918.783884
2973,27244,9039,2020/8/12 6:09,121.426,31.134,2020/8/12 6:15,121.419,31.132,4,6,703.462997
2974,6532,5305,2020/8/12 6:21,121.358,31.232,2020/8/12 6:27,121.367,31.237,0,6,1021.031724
2975,100242,5515,2020/8/12 6:26,121.492,31.349,2020/8/12 6:33,121.5,31.344,0,7,941.725583
2976,181089,9268,2020/8/12 6:31,121.436,31.182,2020/8/12 6:36,121.434,31.173,5,5,1015.902971
2977,76263,788,2020/8/12 6:38,121.524,31.328,2020/8/12 6:47,121.526,31.317,0,9,1234.392048
2978,106251,4632,2020/8/12 6:43,121.52,31.312,2020/8/12 6:52,121.514,31.303,7,9,1149.780517
2979,28647,7863,2020/8/12 6:44,121.382,31.172,2020/8/12 6:49,121.385,31.166,0,5,724.110608
2980,171520,9997,2020/8/12 6:51,121.485,31.306,2020/8/12 6:56,121.476,31.305,6,5,863.930188
2981,25562,7823,2020/8/12 6:54,121.537,31.321,2020/8/12 7:04,121.527,31.318,5,10,1008.288429
2982,61276,10108,2020/8/12 6:58,121.431,31.295,2020/8/12 7:09,121.449,31.298,7,11,1745.716298
2983,198049,4388,2020/8/12 7:02,121.314,31.246,2020/8/12 7:07,121.318,31.241,0,5,672.694502
2984,106736,3685,2020/8/12 7:06,121.538,31.272,2020/8/12 7:08,121.533,31.269,0,2,580.838767
2985,79220,1662,2020/8/12 7:08,121.367,31.228,2020/8/12 7:46,121.407,31.237,2,38,3939.347767
2986,150208,9244,2020/8/12 7:13,121.48,31.297,2020/8/12 7:36,121.506,31.302,5,23,2536.635586
2987,98737,1533,2020/8/12 7:16,121.442,31.331,2020/8/12 7:28,121.449,31.315,3,12,1894.990248
2988,179341,5940,2020/8/12 7:18,121.45,31.313,2020/8/12 7:26,121.461,31.317,5,8,1137.129572
2989,42146,3585,2020/8/12 7:21,121.532,31.253,2020/8/12 7:28,121.518,31.251,0,7,1351.841734
2990,153166,2158,2020/8/12 7:23,121.436,31.142,2020/8/12 7:49,121.432,31.182,5,26,4451.257479
2991,146117,9610,2020/8/12 7:26,121.485,31.333,2020/8/12 7:29,121.49,31.331,5,3,524.990416
2992,75399,4999,2020/8/12 7:29,121.536,31.314,2020/8/12 7:40,121.545,31.312,3,11,884.951294
2993,90898,6887,2020/8/12 7:30,121.486,31.212,2020/8/12 7:48,121.488,31.216,5,18,482.70764
2994,109262,8532,2020/8/12 7:33,121.444,31.311,2020/8/12 7:53,121.485,31.302,5,20,4028.634819
2995,189979,6410,2020/8/12 7:35,121.369,31.158,2020/8/12 7:41,121.373,31.163,7,6,672.877187
2996,119945,7091,2020/8/12 7:37,121.49,31.331,2020/8/12 7:47,121.487,31.343,3,10,1360.789995
2997,102325,3215,2020/8/12 7:39,121.549,31.273,2020/8/12 7:43,121.545,31.275,0,4,440.763751
2998,130251,9895,2020/8/12 7:40,121.425,31.268,2020/8/12 7:47,121.424,31.264,5,7,453.606847
2999,145402,8291,2020/8/12 7:41,121.476,31.292,2020/8/12 7:49,121.482,31.29,4,8,612.806054
3000,103882,10028,2020/8/12 7:45,121.518,31.285,2020/8/12 7:53,121.506,31.283,4,8,1163.95878
3001,72067,1142,2020/8/12 7:46,121.425,31.147,2020/8/12 7:55,121.43,31.151,4,9,651.151459
3002,198089,1291,2020/8/12 7:48,121.423,31.264,2020/8/12 7:54,121.428,31.27,0,6,818.109322
3003,113839,6784,2020/8/12 7:50,121.544,31.263,2020/8/12 7:56,121.534,31.269,3,6,1161.714319
3004,185532,7621,2020/8/12 7:53,121.479,31.261,2020/8/12 8:17,121.49,31.248,0,24,1781.93475
3005,79586,9005,2020/8/12 7:54,121.467,31.303,2020/8/12 7:57,121.471,31.304,2,3,396.614685
3006,9796,8867,2020/8/12 7:55,121.422,31.241,2020/8/12 8:02,121.429,31.234,5,7,1023.262529
3007,10743,9263,2020/8/12 7:57,121.536,31.282,2020/8/12 8:10,121.55,31.271,5,13,1806.889562
3008,155526,11268,2020/8/12 7:58,121.497,31.334,2020/8/12 8:05,121.505,31.332,2,7,793.001738
3009,181269,8721,2020/8/12 7:59,121.523,31.179,2020/8/12 8:08,121.517,31.193,0,9,1654.224915
3010,96200,3299,2020/8/12 8:00,121.511,31.317,2020/8/12 8:05,121.506,31.321,3,5,650.535217
3011,17656,3175,2020/8/12 8:03,121.471,31.29,2020/8/12 8:22,121.493,31.287,5,19,2120.985784
3012,63625,1503,2020/8/12 8:03,121.526,31.32,2020/8/12 8:07,121.531,31.322,2,4,525.040413
3013,149451,8187,2020/8/12 8:05,121.539,31.199,2020/8/12 8:14,121.55,31.208,0,9,1447.297646
3014,153863,10841,2020/8/12 8:07,121.404,31.211,2020/8/12 8:31,121.42,31.195,5,24,2339.239416
3015,11117,8584,2020/8/12 8:08,121.397,31.124,2020/8/12 8:13,121.392,31.121,0,5,581.442602
3016,71773,7703,2020/8/12 8:08,121.469,31.226,2020/8/12 8:24,121.484,31.236,6,16,1808.760908
3017,140372,2772,2020/8/12 8:11,121.463,31.258,2020/8/12 8:35,121.487,31.25,5,24,2452.053961
3018,160277,7197,2020/8/12 8:12,121.532,31.314,2020/8/12 8:22,121.538,31.323,4,10,1149.74903
3019,161283,8460,2020/8/12 8:13,121.513,31.278,2020/8/12 8:18,121.507,31.282,0,5,723.273234
3020,11040,9875,2020/8/12 8:14,121.491,31.287,2020/8/12 8:21,121.49,31.277,0,7,1112.824697
3021,24200,21,2020/8/12 8:16,121.469,31.227,2020/8/12 8:20,121.47,31.233,5,4,672.028409
3022,198437,8352,2020/8/12 8:17,121.398,31.299,2020/8/12 8:26,121.413,31.302,7,9,1466.277996
3023,50869,5991,2020/8/12 8:18,121.543,31.294,2020/8/12 8:24,121.536,31.288,6,6,941.68137
3024,198481,2559,2020/8/12 8:19,121.494,31.274,2020/8/12 8:34,121.513,31.26,0,15,2384.061522
3025,183988,9284,2020/8/12 8:21,121.436,31.197,2020/8/12 8:41,121.447,31.223,7,20,3067.370529
3026,141381,10166,2020/8/12 8:22,121.543,31.274,2020/8/12 8:30,121.542,31.282,7,8,892.091042
3027,15708,4156,2020/8/12 8:24,121.512,31.304,2020/8/12 8:34,121.52,31.301,4,10,831.07824
3028,141142,11432,2020/8/12 8:25,121.491,31.202,2020/8/12 8:31,121.482,31.196,3,6,1085.482731
3029,155358,1235,2020/8/12 8:27,121.414,31.271,2020/8/12 8:39,121.402,31.264,0,12,1381.463757
3030,113482,8997,2020/8/12 8:29,121.473,31.242,2020/8/12 8:35,121.477,31.236,7,6,766.650958
3031,192773,5250,2020/8/12 8:32,121.525,31.187,2020/8/12 8:40,121.53,31.191,4,8,651.006687
