class,lon,lat
5,121.390541,31.17707
3,121.493879,31.338019
5,121.435912,31.244327
2,121.320885,31.159024
2,121.332299,31.139495
0,121.506304,31.327422
5,121.457922,31.245751
7,121.161384,30.894862
7,121.412329,31.22957
3,121.339149,31.292295
7,121.468746,31.268761
5,121.528295,31.181253
4,121.458269,31.242283
4,121.47787,31.272838
5,121.513936,31.304816
4,121.35736,31.100142
4,121.601155,31.202998
1,121.457512,31.240547
5,121.489649,31.224816
0,121.039467,31.007057
2,121.524704,31.079203
2,121.26545,31.09525
2,121.460483,31.294144
3,121.632936,31.311461
0,121.251087,31.387505
3,121.480482,31.398671
7,121.501753,30.978448
5,121.498565,31.236512
5,121.450908,31.305781
0,121.161774,31.379089
2,121.339167,31.303818
3,121.50991,31.269093
2,121.393951,30.997644
7,121.395136,31.222752
4,121.709602,31.382408
3,121.281237,31.260632
7,121.447569,31.198739
3,121.391188,31.062534
7,121.570828,31.118187
0,121.184929,31.214323
1,121.39636,31.145336
0,121.702324,31.17555
0,121.521805,31.109259
1,121.319,30.725233
2,121.3691,31.299215
7,121.49314,31.28775
7,121.501742,31.250044
1,121.364591,31.249633
5,121.456706,31.247312
2,121.707166,30.935456
5,121.065575,31.108323
2,121.261834,31.06737
7,121.330906,31.133668
0,121.315854,31.232699
5,121.446261,31.289358
7,121.462191,30.937169
2,121.484171,31.23045
5,121.374843,31.181275
3,121.415511,31.032731
7,121.51645,31.152496
0,121.433565,31.261874
0,121.228728,31.197405
2,121.64246,30.957554
7,121.338928,31.165512
5,121.570447,31.115062
4,121.448989,31.247897
1,121.41759,31.356233
7,121.43641,31.234561
1,121.480269,31.294842
4,121.477775,31.230527
2,121.776485,30.941329
5,121.469471,31.232423
2,121.416632,31.237687
7,121.385105,31.237641
5,121.495629,31.384106
5,121.508037,31.260355
4,121.498972,31.3032
4,121.301829,31.19337
0,121.530692,31.040858
3,121.486869,31.403068
5,121.477506,31.270582
2,121.037263,30.968
5,121.197196,31.017138
0,121.438434,31.216159
7,121.123476,31.167886
5,121.484066,31.262001
5,121.499437,31.236592
1,121.432738,31.175017
5,121.41207,31.150646
0,121.4896,31.266054
5,121.45701,31.236982
5,121.373327,31.193237
4,121.469225,31.208415
5,121.554814,31.185125
5,121.057485,31.074708
7,121.388988,31.108966
5,121.490397,31.218646
7,121.347509,31.264546
5,121.49165,31.342759
7,121.133265,31.186806
5,121.404423,31.21368
5,121.442056,31.263783
7,121.507759,31.234811
5,121.467239,31.045079
7,121.37789,31.245886
7,121.619761,31.537773
5,121.5376,31.054364
3,121.541148,31.232589
7,121.451278,31.189271
0,121.452903,31.204047
0,121.515128,31.228258
3,121.399064,31.205414
2,121.44395,31.2338
7,121.386784,31.212441
0,121.481256,31.23743
7,121.4205,31.1573
5,121.169531,30.901237
5,121.493074,31.22316
0,121.386296,31.185788
5,121.698789,31.192911
2,121.445232,31.225451
5,121.440011,31.194801
5,121.427679,31.303114
5,121.567481,31.251328
5,121.420498,31.254232
1,121.723967,31.155374
5,121.321386,31.13716
7,121.362544,31.274114
5,121.155054,31.298254
7,121.444521,31.322466
5,121.523444,31.062533
7,121.222475,31.201673
4,121.316059,31.295293
2,121.335587,31.296654
5,121.479244,31.245159
2,121.531829,31.288355
2,121.707509,31.566618
5,121.496296,31.136915
7,121.683901,31.242905
5,121.49925,31.236834
5,121.505977,31.305922
6,121.495862,31.67304
2,121.441882,31.327809
0,121.468795,31.252376
0,121.598906,31.204631
7,121.476169,31.232804
5,121.483394,31.256384
6,121.349741,31.091863
2,121.591166,31.213352
5,121.485313,31.234653
4,121.477616,31.213095
5,121.497396,31.2227
1,121.47885,31.233651
5,121.698426,31.195593
2,121.454506,31.379093
3,121.494163,31.267248
5,121.417194,31.172377
4,121.430486,31.187413
5,121.208251,31.039008
5,121.387873,31.107159
4,121.41263,31.233195
5,121.330254,30.748965
6,121.0158,31.111341
3,121.422433,31.121551
3,121.408099,31.156006
5,121.761409,31.15263
5,121.387327,31.208533
0,121.749009,31.045252
5,121.407921,31.212355
1,121.762911,31.04031
4,121.31364,31.475195
5,121.581869,31.344564
5,121.262515,31.105555
5,121.320288,31.137094
7,121.456628,31.283534
4,121.30172,31.192307
5,121.543071,31.260694
5,121.424027,31.293416
5,121.016132,30.886366
2,121.431809,31.192983
5,121.481274,31.244182
5,121.570323,31.114925
5,121.36573,31.252026
4,121.423452,31.144235
3,121.496378,31.15681
2,121.616496,31.05032
4,121.491775,31.206716
5,121.397086,31.157712
0,121.528877,31.268905
6,121.450188,31.147971
5,121.4144,31.217398
7,121.279476,31.33028
3,121.261674,31.177534
7,121.534995,31.261284
2,121.520005,31.166551
5,121.249537,30.773971
4,121.42011,31.027992
4,121.11582,31.152931
1,121.507831,31.243542
1,121.490667,31.1747
2,121.320972,31.387384
5,121.855413,30.86288
2,121.784267,31.358127
4,121.386287,31.1861
2,121.390131,31.170061
7,121.513699,31.19438
5,121.42939,31.19955
1,121.475768,31.371449
5,121.330259,31.056263
0,121.468019,31.194572
4,121.416472,31.226919
1,121.177194,30.787584
0,121.523863,31.22915
1,121.330283,31.134675
5,121.324291,30.723738
5,121.478397,31.245602
5,121.245126,31.031797
5,121.517708,31.300113
2,121.300976,31.11937
5,121.506703,31.25641
5,121.481301,31.245593
7,121.460398,31.323364
2,121.318638,31.335322
5,121.341051,31.171191
5,121.475969,31.206728
0,121.571917,31.212331
5,121.453693,31.234959
5,121.726824,30.897672
3,121.385789,31.069008
4,121.487537,31.209998
1,121.68639,31.186074
2,121.43181,31.19298
5,121.477698,31.198746
7,121.468095,31.237545
5,121.531808,31.280411
7,121.533155,31.296263
5,121.569048,31.240567
0,121.386133,31.218129
5,121.48031,31.2375
5,121.430921,31.368783
5,121.43591,30.982179
2,121.531565,31.109453
2,121.460693,31.252058
5,121.524609,31.220192
5,121.224085,31.17693
1,121.271429,31.389875
2,121.254644,31.019176
1,121.470296,31.306214
5,121.127423,31.140454
4,121.393778,31.025822
4,121.457532,31.212994
3,121.447622,31.283594
7,121.453428,31.266431
7,121.395826,31.222254
0,121.482807,31.217944
5,121.501502,30.988227
7,121.489358,31.217408
5,121.49065,31.370893
5,121.31957,30.885548
3,121.391219,31.172929
5,121.238855,31.016667
2,121.69333,31.386126
5,121.498111,30.988258
7,121.374609,31.103483
7,121.35617,31.145224
2,121.468885,31.304628
0,121.43861,31.187109
1,121.580125,31.263727
1,121.418709,31.219225
5,121.394646,31.356534
4,121.869939,30.927906
4,121.504617,31.277951
4,121.501232,31.249825
0,120.970329,31.068165
5,121.449503,31.354455
7,121.686217,31.207349
1,121.214378,31.032425
2,121.394976,31.274967
7,121.256701,31.081815
0,121.286643,31.351169
2,121.116012,31.159
2,121.416042,31.031808
5,121.211291,31.253435
5,121.283174,31.005022
7,121.361264,31.139594
2,121.443707,31.171113
0,121.539057,31.319342
3,121.684152,30.924137
3,121.323119,31.134256
5,121.234413,31.00551
5,121.421338,31.26818
5,121.476213,31.236324
5,121.442753,31.2596
7,121.442601,31.185263
5,121.584341,31.276784
7,121.442081,31.19117
2,121.48573,31.242685
5,121.52315,31.302786
2,121.249126,31.017495
1,121.284433,31.20291
5,121.424264,31.292043
2,121.483073,31.202095
7,121.35202,31.221372
2,121.408738,31.385529
3,121.636056,31.16169
5,121.416354,31.219377
2,121.488284,31.197285
7,121.486077,31.244633
2,121.41367,31.187202
4,121.51306,31.27432
2,121.50715,31.240129
5,121.504709,31.161057
5,121.536654,31.25663
7,121.483275,31.291048
5,121.550698,31.273571
0,121.471936,31.218645
7,121.217139,31.049582
5,121.484206,30.915317
7,121.58298,31.32887
4,121.492411,31.224064
7,121.330634,31.2266
5,121.449237,31.224069
5,121.462763,31.257687
7,121.484291,31.320086
4,121.426049,31.343857
0,121.502915,31.206654
5,121.21926,31.003372
7,121.412923,31.233952
2,121.543953,30.871478
0,121.471989,31.241141
5,121.427852,31.135198
3,121.603647,31.193396
7,121.20872,31.011816
7,121.382126,31.165561
5,121.763562,31.046614
5,121.491363,31.18649
5,121.248094,31.380252
5,121.393828,31.179943
7,121.419827,31.18101
7,121.443237,31.232744
2,121.203802,31.293206
5,121.056959,31.074649
5,121.378765,31.107833
4,121.451394,31.196558
0,121.36464,31.389658
7,121.570044,31.134514
5,121.320345,30.733837
2,121.281058,31.110091
5,121.335772,31.132572
5,121.447543,31.223165
3,121.44033,31.254982
0,121.460755,30.930173
7,121.51855,30.90816
7,121.785376,31.045924
0,121.477536,31.274409
3,121.366418,30.809979
5,121.193274,31.150241
5,121.271064,31.168058
5,121.393578,31.133249
5,121.482434,31.403371
7,121.223483,31.016963
0,121.176132,31.438807
0,121.464522,31.285439
0,121.467816,31.232647
5,121.506933,31.258412
0,121.709541,30.97365
5,121.379223,31.314724
5,121.489556,31.227526
2,121.708704,31.380773
0,121.561195,31.106081
0,121.53387,31.233424
5,121.405834,31.294599
2,121.321647,31.133254
5,121.479524,31.301413
0,121.394637,31.238681
5,121.493887,31.412171
7,121.505727,31.305362
3,121.532332,31.228763
7,121.4807,31.20711
5,121.452648,31.217841
2,121.328558,31.032107
5,121.529776,31.31826
2,121.209122,31.365298
4,121.431827,31.187025
3,121.413639,31.265338
2,121.104995,31.208271
5,121.353539,31.154328
5,121.075965,30.867447
0,121.173781,31.147947
5,121.531375,31.288415
3,121.464725,31.248585
7,121.325584,31.238763
2,121.489247,30.908791
1,121.612651,31.202192
5,121.487113,31.215352
1,121.372119,31.353923
3,121.467958,31.197945
5,121.216,31.317536
7,121.307852,31.492936
5,121.478229,31.235047
6,121.497135,31.247323
5,121.53411,31.122528
5,121.343609,30.708322
6,121.621531,31.081448
2,121.304378,31.298659
5,121.250884,31.212408
4,121.41884,31.2757
5,121.214641,31.011378
5,121.228441,31.008302
2,121.419666,31.289832
0,121.419436,31.255764
7,121.283749,31.110443
4,121.483709,31.203252
0,121.323296,31.119059
1,121.610691,31.290966
5,121.28518,31.110916
7,121.21408,31.04959
4,121.554428,31.290753
0,121.741391,30.900263
2,121.478389,31.311678
5,121.399413,31.618781
4,121.524393,31.313703
5,121.407157,31.329589
0,121.585229,31.347807
4,121.521857,31.207698
4,121.527062,31.280935
5,121.867858,30.984886
3,121.49057,31.317614
5,121.458089,31.245379
4,121.454729,31.027829
5,121.219015,31.31892
0,121.857901,30.87407
7,121.474641,31.215452
0,121.325188,31.455538
5,121.430673,31.361417
4,121.410171,30.795051
3,121.55531,31.284169
5,121.379395,31.233995
7,121.44935,31.325665
7,121.524243,31.309485
0,121.447726,31.217415
5,121.457035,31.33745
5,121.168715,31.138726
2,121.313013,31.500644
4,121.432497,31.280453
5,121.482806,31.257222
5,121.457553,31.308469
5,121.555732,31.244345
2,121.515962,31.235582
5,121.436198,31.270082
0,121.411301,31.28208
2,121.598621,31.12974
5,121.559697,31.158643
2,121.427356,30.987967
7,121.370246,31.028723
0,121.461807,31.262112
4,121.172723,31.110279
4,121.500511,31.28173
3,121.489124,31.324999
7,121.449931,31.328797
5,121.54176,30.934685
2,121.594063,31.34584
2,121.434424,31.321162
5,121.458032,31.245297
2,121.245364,31.283614
5,121.440206,31.208094
2,121.314644,31.27018
5,121.829212,30.902657
7,121.241265,31.058792
2,121.493162,31.114826
0,121.415032,31.178191
2,121.340118,31.353165
5,121.421029,31.254342
3,121.555925,31.195133
5,121.345943,31.156888
5,121.428343,31.218131
0,121.13059,31.11338
4,121.57761,31.114752
5,121.5564,31.041139
7,121.450425,31.178058
7,121.536998,31.205836
0,121.419441,31.212734
3,121.246561,31.060015
7,121.215284,31.266886
2,121.442073,31.240755
5,121.483904,31.247173
2,121.354047,31.217061
5,121.456982,31.235191
5,121.253184,31.379066
5,121.538762,31.265313
0,121.427521,31.228407
5,121.477397,31.21337
5,121.4535,30.929601
5,121.041293,31.010245
2,121.313262,31.26459
5,121.720867,31.233452
7,121.609,31.523374
7,121.544535,31.272497
2,121.389774,31.086575
7,121.539542,31.055484
1,121.37236,31.16948
5,121.47605,31.209448
1,121.31258,31.015413
2,121.293966,31.016443
5,121.570992,31.249989
2,121.49675,31.27294
0,121.55922,31.252377
5,121.49571,31.26038
7,121.379753,31.106187
0,121.489525,31.252726
2,121.595208,31.252183
5,121.474661,31.235497
5,121.51761,31.281458
7,121.315297,30.882385
0,121.306664,31.052248
5,121.457773,31.227159
7,121.37323,31.193213
2,121.438512,31.190356
1,121.1485,31.333025
2,121.237207,31.286032
7,121.327384,30.730602
3,121.444851,31.221644
5,121.543281,31.166747
0,121.325781,31.300293
1,121.614918,31.221488
7,121.541,31.263149
5,121.36219,30.757726
7,121.388727,31.213831
5,121.491989,31.222157
1,121.069484,31.250525
7,121.387636,31.107747
5,121.19397,31.149211
7,121.169749,30.90005
5,121.494122,31.339849
7,121.49155,31.26382
7,121.235051,31.005978
7,121.386601,31.188628
5,121.346028,31.156327
4,121.438974,31.279017
0,121.497476,31.29444
0,121.158482,30.891282
5,121.382744,31.245336
2,121.323475,30.866973
3,121.455481,31.15663
0,121.530117,31.274342
1,121.47075,31.201563
0,121.732906,30.89727
3,121.430633,31.196868
5,121.598512,31.259068
6,121.437103,31.1894
1,121.533243,31.331849
7,121.318008,31.061436
5,121.520942,31.302124
0,121.484601,31.39754
5,121.473734,31.235376
4,121.445992,31.181144
7,121.455498,31.204046
7,121.423791,31.187368
5,121.750027,31.118582
5,121.489116,31.2244
5,121.23001,31.3973
3,121.529559,31.288033
7,121.314563,31.14944
5,121.454956,30.971331
7,121.364018,31.175634
2,121.428977,31.233395
5,121.134389,31.11939
4,121.490094,31.168143
7,121.489837,30.918617
2,121.486297,31.199485
5,121.196316,31.009835
5,121.43829,31.304882
3,121.118651,30.99021
5,121.28039,31.48083
0,121.503308,31.262505
3,121.335818,31.269619
4,121.428115,31.256985
5,121.325475,30.882295
7,121.213986,31.269101
4,121.538811,31.238054
0,121.255473,31.344464
5,121.440777,31.257806
7,121.556766,31.255619
4,121.581037,31.343201
7,121.414342,31.217397
7,121.21612,30.934189
5,121.436333,31.25786
5,121.44138,31.236032
0,121.514747,31.266794
5,121.440255,31.323931
5,121.456278,31.039261
2,121.47202,31.342368
7,121.255522,31.352073
5,121.39839,31.341552
5,121.478919,31.238907
7,121.347884,31.318045
7,121.368832,31.175481
5,121.631928,31.553457
4,121.411965,31.272876
5,121.377321,31.152049
5,121.368172,31.18041
3,121.520643,31.260559
5,121.478913,31.232734
7,121.427092,31.130166
3,121.478042,31.267697
7,121.423836,31.208913
5,121.407157,31.329589
0,121.486223,31.09867
2,121.497397,31.305315
7,121.438568,31.238838
0,121.262466,31.405052
5,121.374398,31.181107
7,121.454681,30.997965
0,121.552193,30.935642
7,121.428333,31.184392
5,121.479718,31.245232
0,121.458902,31.242177
1,121.475961,31.182919
0,121.424077,31.15115
5,121.275449,31.169491
5,121.549856,31.268723
4,121.35659,31.242588
5,121.41573,31.219887
7,121.545901,31.26996
5,121.36921,31.255935
4,121.302038,31.191702
5,121.376925,30.760936
0,121.595899,31.240109
2,121.414363,31.070854
2,121.456026,31.22954
7,121.58788,31.241782
5,121.345543,31.407038
7,121.417992,31.170674
5,121.153357,31.300328
2,121.56129,31.291077
5,121.509811,31.200681
0,121.455397,31.258977
4,121.299829,31.268657
0,121.384911,31.042751
5,121.348273,31.264218
2,121.43631,31.187815
0,121.488388,31.212187
2,121.555425,30.88325
2,121.487721,31.214259
2,121.448649,31.299175
5,121.352248,31.286
2,121.181979,31.129753
5,121.434969,31.223266
5,121.449531,31.239113
0,121.695312,31.088252
5,121.565881,31.108452
5,121.317061,31.063919
7,121.375281,31.177141
5,121.3867,31.240427
5,121.312276,30.889613
3,121.612793,31.215712
3,121.422651,31.146258
7,121.325453,31.069577
7,121.465113,31.242991
5,121.265343,31.09427
5,121.439417,31.231292
0,121.476162,31.222978
7,121.674388,31.145104
7,121.321108,31.238703
7,121.439826,31.163112
5,121.515504,31.287327
5,121.47731,31.276711
1,121.450881,30.908054
4,121.170599,31.268431
0,121.449596,31.188723
7,121.48312,31.405055
5,121.31505,31.06287
5,121.480791,31.339319
7,121.780015,31.048288
5,121.614658,31.20367
0,121.473845,31.221504
7,121.014681,30.893059
4,121.48594,31.273002
3,121.236155,31.362207
3,121.248362,31.381227
2,121.437073,31.19198
0,121.764345,31.055719
1,121.897883,30.95319
2,121.40243,31.204097
5,121.374903,31.18199
3,121.689867,31.389846
5,121.374266,31.155052
2,121.43465,31.214078
5,121.445636,30.911465
0,121.197632,31.174818
2,121.643085,30.953161
5,121.390231,31.125341
6,121.698939,31.225627
2,121.322342,31.13834
0,121.529433,30.821286
5,121.406206,31.104214
5,121.366957,31.18487
7,121.270689,31.111461
5,121.51313,31.141287
7,121.444443,31.230558
0,121.532297,31.271808
4,121.638567,31.549607
5,121.230231,31.16186
3,121.538162,31.67181
7,121.49235,31.293805
7,121.208467,31.010057
7,121.202697,31.049819
2,121.338724,31.243794
3,121.42697,31.135832
7,121.313423,30.88312
7,121.585314,31.20053
5,121.485375,31.399554
2,121.46767,31.105998
5,121.481391,31.246865
7,121.422124,31.171239
0,121.214914,31.049694
5,121.449688,31.201511
5,121.475757,30.891186
3,121.492582,31.230606
0,121.908061,30.869981
7,121.629845,31.317442
7,121.53154,31.22321
0,121.426501,31.22363
7,121.424508,31.178259
5,121.504103,30.989502
7,121.277901,31.171005
4,121.414617,31.218183
0,121.224564,31.240465
3,121.36637,31.189234
2,121.367541,31.230526
2,121.448927,31.227247
7,121.455977,31.188661
6,121.21115,31.102149
5,121.428034,31.264485
5,121.46033,31.275652
2,121.303426,31.362303
5,121.310733,31.287521
3,121.368472,31.646897
2,121.604507,31.531799
0,121.451846,31.244563
7,121.452299,31.313295
0,121.410167,31.12115
5,121.318549,30.727266
5,121.422708,31.129354
5,121.654034,31.108368
5,121.47879,31.23504
7,121.30899,31.014894
5,121.479096,31.252954
5,121.519396,31.130163
5,121.362602,31.245221
2,121.34237,31.163332
5,121.454897,31.228201
3,121.544208,31.280171
5,121.735735,30.897492
5,121.117572,31.147197
5,121.435552,31.267983
5,121.395148,31.339471
2,121.483496,31.261535
0,121.249235,31.376428
5,121.397322,31.34955
7,121.455113,31.259034
5,121.515496,31.301733
7,121.422439,31.20085
7,121.423128,31.283666
5,121.525148,31.314572
5,121.756322,31.38
5,121.457749,31.319634
0,121.291702,31.208572
2,121.47938,31.221166
7,121.232628,31.032558
5,121.226624,31.368652
7,121.552117,31.278398
3,121.534354,31.231063
5,121.468064,31.219017
7,121.112808,31.150362
0,121.136409,31.034928
5,121.503059,31.236451
5,121.325573,31.298592
5,121.26882,31.175539
0,121.377357,31.272223
5,121.388458,31.234958
6,121.663274,31.276305
2,121.372032,31.045362
2,121.485945,31.217946
1,121.610234,31.281787
4,121.387874,31.186793
5,121.321031,31.159249
4,121.579058,31.135274
5,121.222809,31.244643
1,121.410051,31.12124
2,121.520593,31.239313
7,121.350655,31.280242
4,121.412071,31.271354
7,121.439596,31.163509
5,121.377475,31.097902
2,121.239709,31.386091
5,121.494534,31.146024
3,121.458789,30.9083
2,121.435765,31.19793
5,121.609466,31.26868
7,121.349238,31.158408
2,121.618227,31.251985
5,121.239335,31.465033
0,121.252316,31.383594
5,121.324948,31.240125
7,121.327529,30.730081
7,121.451844,31.357076
7,121.48132,31.250456
1,121.666112,31.135499
0,121.398926,31.447969
7,121.217144,31.049526
5,121.388116,31.255964
5,121.431042,31.278175
0,121.536831,31.224925
2,121.391875,31.170169
5,121.506193,31.158409
3,121.596504,31.278664
7,121.178389,31.362137
5,121.280224,31.354545
5,121.445736,31.247113
5,121.451964,31.27024
2,121.519027,31.194437
5,121.5131,30.91994
7,121.420708,31.197979
5,121.450333,31.217054
2,121.483169,31.254166
3,121.804511,30.911629
7,121.34728,31.415884
7,121.311671,31.007785
5,121.47425,31.23771
2,121.32622,31.45446
5,121.411932,31.212366
7,121.478987,31.304497
7,121.311156,31.237582
7,121.440465,31.258077
0,121.428194,31.286025
4,121.512788,31.173467
4,121.466332,30.92267
0,121.496378,31.246653
4,121.317092,31.132847
0,121.377443,31.21661
2,121.78663,31.17889
0,121.411709,31.226739
5,121.420692,31.256964
7,121.458224,31.215474
3,121.494448,31.371456
0,121.399953,31.169502
5,121.469818,31.239705
7,121.699352,31.195372
5,121.451267,31.329486
0,121.49057,31.2332
5,121.580119,31.342655
5,121.383966,31.245667
1,121.385649,31.127689
7,121.537556,31.171024
0,121.715976,31.180761
5,121.368194,31.18517
2,121.437524,31.219194
7,121.415825,31.263658
5,121.513853,31.166778
5,121.588806,31.053865
5,121.456327,31.208256
5,121.461438,31.209814
3,121.387343,31.34843
2,121.379642,31.148062
2,121.411985,31.150561
7,121.276404,31.288975
5,121.437817,31.089675
1,121.446263,31.149257
2,121.772955,31.11804
0,121.461899,31.193539
0,121.544373,31.164366
5,121.437245,31.239318
0,121.313463,30.726177
5,121.458238,31.204844
2,121.204855,30.979856
0,121.459753,31.234706
5,121.479419,31.238463
0,121.069601,30.893737
0,121.381395,31.231779
4,121.446008,31.343737
0,121.510468,31.257
7,121.411184,31.16907
6,121.553689,31.215168
5,121.430508,31.368663
2,121.438296,31.239383
5,121.509369,31.142631
3,121.32782,31.263994
2,121.549473,31.289069
0,121.242575,31.383964
2,121.282622,31.06263
3,121.55672,31.24592
0,121.451687,31.22761
5,121.405474,31.213242
5,121.495864,31.31852
7,121.53876,31.318002
5,121.476891,31.261216
0,121.554647,31.1779
6,121.718509,31.052458
2,121.329408,31.315817
0,121.445442,30.98339
5,121.283303,31.468285
5,121.453371,31.127118
2,121.535912,31.169954
0,121.362511,31.200239
2,121.378234,31.108935
5,121.234337,30.829461
2,121.47894,31.22124
4,121.451304,31.197693
7,121.43826,31.23944
5,121.447823,31.223352
5,121.470686,30.906155
2,121.350007,31.226855
1,121.315826,31.202078
1,121.210243,31.033381
7,121.52933,31.020049
5,121.507248,31.25623
5,121.483075,31.256389
7,121.319123,31.309148
2,121.230007,31.291606
5,121.478272,31.329011
5,121.47845,31.27924
5,121.406319,31.65624
2,121.486671,30.875441
5,121.492656,31.381004
3,121.430095,31.143506
0,121.126944,30.988312
5,121.480843,31.244906
0,121.398046,31.206578
5,121.521186,31.168789
5,121.361611,31.252393
5,121.535809,31.178953
5,121.584183,31.254172
7,121.41537,31.11049
5,121.508106,31.005714
5,121.391324,31.209807
7,121.398914,31.003648
4,121.722317,31.226148
5,121.71349,31.068798
5,121.763587,31.045746
4,121.461199,31.210194
7,121.403038,31.240937
7,121.396863,31.626069
5,121.554472,31.27465
7,121.40225,31.2312
3,121.357224,31.295603
5,121.692416,30.872677
5,121.414411,31.127448
2,121.463356,31.230314
2,121.214559,31.230665
5,121.534419,31.17795
2,121.461937,31.1902
4,121.480108,31.340504
5,121.386497,31.314894
5,121.515451,31.161591
7,121.557051,31.17469
5,121.473672,31.228967
2,121.502428,31.34061
5,121.649946,31.20032
3,121.557511,31.195631
5,121.217657,31.428837
5,121.522316,31.211103
5,121.26781,31.094543
0,121.524582,31.252518
0,121.482018,31.203407
5,121.236412,31.015174
4,121.460748,31.197109
5,121.45504,31.382998
5,121.755783,31.041904
5,121.427765,31.154643
2,121.476789,31.261305
5,121.446725,31.323903
0,121.459222,30.930013
0,121.476364,31.225052
1,121.440336,31.291652
7,121.215131,31.009996
5,121.113418,31.142406
2,121.440486,31.044837
5,121.228328,31.316089
0,121.366729,31.366909
7,121.41269,31.200516
5,121.430406,31.087097
7,121.244394,31.387218
2,121.596422,31.256922
7,121.417946,31.219457
2,121.613394,31.281888
2,121.534154,31.217264
0,121.224098,30.986658
7,121.42782,31.237659
0,121.448482,31.229632
5,121.339751,30.849336
5,121.495415,31.157964
7,121.643543,30.911008
5,121.458619,31.200074
0,121.059922,31.109611
5,121.467006,31.268345
5,121.619224,31.536383
5,121.535891,31.18279
4,121.503667,31.278173
5,121.432619,31.346209
5,121.41168,31.313681
1,121.593387,31.241845
1,121.418719,31.247475
6,121.4244,31.138322
3,121.699016,31.393627
7,121.446602,31.211372
7,121.381797,31.162023
0,121.473892,31.339386
7,121.491482,31.229041
2,121.396332,31.215235
5,121.140619,31.250534
0,121.435956,31.292683
0,121.577105,31.257816
5,121.487656,31.270417
3,121.579682,31.256002
5,121.687014,31.203176
2,121.532194,31.326383
1,121.499966,31.276056
0,121.485409,31.390664
2,121.473008,31.23978
7,121.378243,31.231515
7,121.229595,31.245543
5,121.514963,31.27625
7,121.441761,30.990801
5,121.117573,31.14633
5,121.512996,31.221663
7,121.338851,31.093146
7,121.278447,31.329831
5,121.838034,31.040608
5,121.564383,30.984207
0,121.320246,31.194804
2,121.610878,31.645898
1,121.449306,31.232006
5,121.4415,31.259043
7,121.386967,31.025545
1,121.111686,31.135079
0,121.60288,31.201168
7,121.496441,31.274708
5,121.516709,31.275095
2,121.527013,31.18425
4,121.48952,31.19886
3,121.479949,31.286293
3,121.29516,31.819
3,121.263283,31.24773
3,121.350474,31.462721
1,121.755873,31.148707
3,121.555601,31.244574
5,121.480531,31.200813
4,121.526043,31.256153
5,121.186186,31.000847
7,121.492373,31.181324
5,121.518256,31.228799
5,121.378469,31.314494
7,121.389065,31.124384
5,121.540438,31.29124
5,121.565258,31.125334
7,121.50581,31.235018
0,121.301572,31.189369
4,121.50781,31.262193
4,121.657048,31.267797
0,121.383549,31.069244
4,121.413246,31.270532
1,121.585369,31.099697
0,121.356667,31.226793
3,121.605053,31.200158
2,121.423921,31.194469
2,121.129704,31.145782
2,121.448734,31.232232
1,121.429394,31.14233
5,121.552887,31.245907
5,121.556244,31.244982
1,121.594205,31.261729
3,121.494799,30.867678
7,121.438717,31.194752
4,121.44155,31.28696
3,121.524022,31.183271
3,121.251179,31.104272
2,121.410118,31.621369
7,121.476257,31.252074
5,121.408124,31.006837
5,121.229054,31.316573
0,121.49452,31.276291
5,121.460215,31.222461
0,121.337744,31.267251
2,121.484975,31.215915
7,121.486847,31.211605
7,121.738639,31.0394
5,121.399194,31.231269
5,121.760391,31.117479
2,121.167831,31.369554
6,121.469553,31.222531
5,121.412165,31.150386
5,121.429011,31.187642
5,121.438557,31.195463
5,121.702926,31.087815
5,121.384,31.247
2,121.396493,31.213305
0,121.562354,31.190385
5,121.497091,31.308228
5,121.685995,31.261655
7,121.282321,31.329934
2,121.431149,31.148194
2,121.33293,31.237275
2,121.509006,31.261406
5,121.269676,31.100207
5,121.492231,31.381431
5,121.397195,31.3497
0,121.210689,31.04281
2,121.402682,31.202907
5,121.422234,31.035209
5,121.280418,31.32646
5,121.73892,30.967403
5,121.367626,31.195747
7,121.427961,31.25177
5,121.336494,31.268202
7,121.403421,31.18711
5,121.509242,31.260147
7,121.336281,30.747585
3,121.306877,31.288184
5,121.348079,31.281273
0,121.519482,31.284584
3,121.158546,30.900537
5,121.411336,31.270627
4,121.436073,31.198025
2,121.487508,31.236991
7,121.336746,31.26886
2,121.121357,31.179142
3,121.455455,31.165655
5,121.436605,31.332096
1,121.647735,30.910945
0,121.451396,31.018324
0,121.453735,30.9083
7,121.44293,31.241914
5,121.529798,31.20577
2,121.648211,31.546544
5,121.533573,31.291289
7,121.34999,31.097199
0,121.394129,31.153857
7,121.549545,31.119355
5,121.447671,31.316794
5,121.052581,31.104857
5,121.221754,31.016981
5,121.491092,31.320592
4,121.56461,31.141699
3,121.388398,31.356673
2,121.488929,30.895745
3,121.520583,31.198694
1,121.250422,31.105627
0,121.600505,31.206952
7,121.647077,31.312404
3,121.470394,30.912799
2,121.335412,31.092235
0,121.430607,31.228632
7,121.273034,31.115236
0,121.424194,31.209272
7,121.504022,30.990172
5,121.514244,31.30007
0,121.535783,31.225092
7,121.445109,31.170094
5,121.850354,30.860641
2,121.734367,30.904393
2,121.52222,31.086281
5,121.385389,31.152869
5,121.414242,31.173899
5,121.45788,31.27977
5,121.512669,31.274149
5,121.45044,30.91556
