UID,ST
917,2016/8/8 8:36
3082,2016/8/8 8:36
7399,2016/8/8 8:36
10138,2016/8/8 8:36
2451,2016/8/8 8:36
2170,2016/8/8 8:37
6207,2016/8/8 8:37
9547,2016/8/8 8:37
6495,2016/8/8 8:37
7897,2016/8/8 8:37
4900,2016/8/8 8:38
2484,2016/8/8 8:38
6548,2016/8/8 8:38
7960,2016/8/8 8:38
9025,2016/8/8 8:39
3327,2016/8/8 8:39
3534,2016/8/8 8:39
6433,2016/8/8 8:39
7217,2016/8/8 8:40
2305,2016/8/8 8:40
10116,2016/8/8 8:40
8358,2016/8/8 8:40
6415,2016/8/8 8:41
4065,2016/8/8 8:41
8771,2016/8/8 8:41
5229,2016/8/8 8:41
7013,2016/8/8 8:41
5865,2016/8/8 8:41
630,2016/8/8 8:41
4789,2016/8/8 8:41
616,2016/8/8 8:41
8788,2016/8/8 8:43
749,2016/8/8 8:43
9247,2016/8/8 8:43
8765,2016/8/8 8:44
8885,2016/8/8 8:44
7855,2016/8/8 8:44
5098,2016/8/8 8:44
6037,2016/8/8 8:44
5367,2016/8/8 8:45
5745,2016/8/8 8:45
2205,2016/8/8 8:45
10341,2016/8/8 8:45
5046,2016/8/8 8:46
10846,2016/8/8 8:46
2285,2016/8/8 8:46
9225,2016/8/8 8:46
10549,2016/8/8 8:46
9826,2016/8/8 8:47
6087,2016/8/8 8:47
8498,2016/8/8 8:47
1937,2016/8/8 8:47
2071,2016/8/8 8:47
4037,2016/8/8 8:48
6183,2016/8/8 8:48
9535,2016/8/8 8:48
3835,2016/8/8 8:48
4616,2016/8/8 8:48
2500,2016/8/8 8:49
7624,2016/8/8 8:50
10007,2016/8/8 8:50
7227,2016/8/8 8:50
6330,2016/8/8 8:50
6552,2016/8/8 8:50
6934,2016/8/8 8:51
5117,2016/8/8 8:52
2366,2016/8/8 8:52
5043,2016/8/8 8:53
4235,2016/8/8 8:53
10944,2016/8/8 8:53
6047,2016/8/8 8:54
9069,2016/8/8 8:54
8719,2016/8/8 8:54
10194,2016/8/8 8:55
5349,2016/8/8 8:55
5302,2016/8/8 8:55
8626,2016/8/8 8:56
7351,2016/8/8 8:56
213,2016/8/8 8:56
4851,2016/8/8 8:57
6123,2016/8/8 8:57
532,2016/8/8 8:58
876,2016/8/8 8:59
4511,2016/8/8 8:59
5387,2016/8/8 9:00
3492,2016/8/8 9:00
4748,2016/8/8 9:01
2738,2016/8/8 9:01
7172,2016/8/8 9:02
9464,2016/8/8 9:02
2467,2016/8/8 9:03
10140,2016/8/8 9:03
9058,2016/8/8 9:03
7438,2016/8/8 9:03
6518,2016/8/8 9:04
10078,2016/8/8 9:04
7923,2016/8/8 9:04
8873,2016/8/8 9:04
5910,2016/8/8 9:05
10590,2016/8/8 9:05
8328,2016/8/8 9:05
8109,2016/8/8 9:05
7236,2016/8/8 9:06
8878,2016/8/8 9:06
708,2016/8/8 9:07
2667,2016/8/8 9:08
3822,2016/8/8 9:08
3129,2016/8/8 9:09
9295,2016/8/8 9:09
5525,2016/8/8 9:10
7842,2016/8/8 9:10
3472,2016/8/8 9:10
3544,2016/8/8 9:11
1528,2016/8/8 9:11
7376,2016/8/8 9:11
10609,2016/8/8 9:11
1928,2016/8/8 9:12
2487,2016/8/8 9:12
899,2016/8/8 9:12
6984,2016/8/8 9:12
6669,2016/8/8 9:13
4455,2016/8/8 9:13
7087,2016/8/8 9:14
3999,2016/8/8 9:14
10224,2016/8/8 9:14
5393,2016/8/8 9:15
1036,2016/8/8 9:15
9880,2016/8/8 9:15
4488,2016/8/8 9:15
5225,2016/8/8 9:16
2791,2016/8/8 9:16
7957,2016/8/8 9:16
8149,2016/8/8 9:17
873,2016/8/8 9:17
8855,2016/8/8 9:17
5985,2016/8/8 9:18
10210,2016/8/8 9:18
9266,2016/8/8 9:18
3009,2016/8/8 9:18
9353,2016/8/8 9:19
7468,2016/8/8 9:20
7766,2016/8/8 9:21
1561,2016/8/8 9:21
7561,2016/8/8 9:21
2639,2016/8/8 9:21
9933,2016/8/8 9:22
1127,2016/8/8 9:22
7398,2016/8/8 9:23
6482,2016/8/8 9:23
793,2016/8/8 9:23
4092,2016/8/8 9:23
8714,2016/8/8 9:23
7218,2016/8/8 9:25
843,2016/8/8 9:27
3777,2016/8/8 9:28
5394,2016/8/8 9:28
10648,2016/8/8 9:29
7503,2016/8/8 9:30
7215,2016/8/8 9:32
2904,2016/8/8 9:32
9003,2016/8/8 9:32
3276,2016/8/8 9:34
3233,2016/8/8 9:35
1013,2016/8/8 9:35
8273,2016/8/8 9:36
946,2016/8/8 9:36
2730,2016/8/8 9:37
5910,2016/8/8 9:39
7868,2016/8/8 9:39
4329,2016/8/8 9:39
678,2016/8/8 9:39
5032,2016/8/8 9:39
9656,2016/8/8 9:39
4511,2016/8/8 9:40
7262,2016/8/8 9:40
8531,2016/8/8 9:40
4970,2016/8/8 9:41
8976,2016/8/8 9:41
5229,2016/8/8 9:42
7748,2016/8/8 9:42
3535,2016/8/8 9:43
4695,2016/8/8 9:43
1859,2016/8/8 9:43
4647,2016/8/8 9:43
7379,2016/8/8 9:44
8428,2016/8/8 9:45
7944,2016/8/8 9:46
8021,2016/8/8 9:47
8486,2016/8/8 9:48
5467,2016/8/8 9:49
1812,2016/8/8 9:50
4136,2016/8/8 9:50
4864,2016/8/8 9:51
7987,2016/8/8 9:52
4988,2016/8/8 9:52
5349,2016/8/8 9:54
6797,2016/8/8 9:54
2153,2016/8/8 9:55
3587,2016/8/8 9:56
558,2016/8/8 9:56
8799,2016/8/8 9:56
5156,2016/8/8 9:57
444,2016/8/8 9:59
10868,2016/8/8 9:59
7994,2016/8/8 10:00
6152,2016/8/8 10:00
5140,2016/8/8 10:01
6482,2016/8/8 10:01
5473,2016/8/8 10:01
4594,2016/8/8 10:02
4908,2016/8/8 10:02
4446,2016/8/8 10:03
8730,2016/8/8 10:03
10014,2016/8/8 10:03
6804,2016/8/8 10:03
6141,2016/8/8 10:04
651,2016/8/8 10:05
1522,2016/8/8 10:05
2955,2016/8/8 10:07
2750,2016/8/8 10:07
2347,2016/8/8 10:07
9722,2016/8/8 10:09
1517,2016/8/8 10:10
10472,2016/8/8 10:10
4611,2016/8/8 10:12
8358,2016/8/8 10:15
6123,2016/8/8 10:18
4908,2016/8/8 10:19
6078,2016/8/8 10:19
719,2016/8/8 10:20
8394,2016/8/8 10:20
8679,2016/8/8 10:20
8680,2016/8/8 10:21
2166,2016/8/8 10:22
1383,2016/8/8 10:23
1473,2016/8/8 10:24
7349,2016/8/8 10:24
5800,2016/8/8 10:25
5043,2016/8/8 10:28
6554,2016/8/8 10:31
8721,2016/8/8 10:32
8870,2016/8/8 10:32
5000,2016/8/8 10:34
5226,2016/8/8 10:34
1043,2016/8/8 10:35
3235,2016/8/8 10:35
651,2016/8/8 10:35
3627,2016/8/8 10:36
7392,2016/8/8 10:36
8061,2016/8/8 10:36
10546,2016/8/8 10:36
6904,2016/8/8 10:37
4850,2016/8/8 10:38
8056,2016/8/8 10:39
8839,2016/8/8 10:42
3257,2016/8/8 10:43
6334,2016/8/8 10:44
1857,2016/8/8 10:45
1247,2016/8/8 10:45
7718,2016/8/8 10:45
7268,2016/8/8 10:47
7573,2016/8/8 10:47
6373,2016/8/8 10:48
8469,2016/8/8 10:49
3835,2016/8/8 10:52
6936,2016/8/8 10:58
7268,2016/8/8 10:58
8246,2016/8/8 10:58
6204,2016/8/8 10:59
8163,2016/8/8 10:59
3542,2016/8/8 11:00
10513,2016/8/8 11:00
3879,2016/8/8 11:02
9774,2016/8/8 11:03
5390,2016/8/8 11:04
5756,2016/8/8 11:04
9393,2016/8/8 11:04
1974,2016/8/8 11:04
933,2016/8/8 11:05
7372,2016/8/8 11:07
6553,2016/8/8 11:12
5876,2016/8/8 11:13
5581,2016/8/8 11:14
4044,2016/8/8 11:14
10047,2016/8/8 11:14
10082,2016/8/8 11:15
8944,2016/8/8 11:17
9890,2016/8/8 11:17
9670,2016/8/8 11:18
7765,2016/8/8 11:18
1160,2016/8/8 11:18
1122,2016/8/8 11:19
8024,2016/8/8 11:19
7585,2016/8/8 11:20
7712,2016/8/8 11:20
10475,2016/8/8 11:20
4939,2016/8/8 11:21
8639,2016/8/8 11:22
3118,2016/8/8 11:23
2232,2016/8/8 11:23
754,2016/8/8 11:25
4108,2016/8/8 11:26
7764,2016/8/8 11:29
7211,2016/8/8 11:30
2075,2016/8/8 11:32
3877,2016/8/8 11:32
9100,2016/8/8 11:33
7175,2016/8/8 11:33
3122,2016/8/8 11:33
8331,2016/8/8 11:34
4121,2016/8/8 11:35
1480,2016/8/8 11:36
4850,2016/8/8 11:36
3203,2016/8/8 11:36
8698,2016/8/8 11:37
9236,2016/8/8 11:37
2869,2016/8/8 11:39
7722,2016/8/8 11:39
10368,2016/8/8 11:39
9800,2016/8/8 11:41
8752,2016/8/8 11:43
3879,2016/8/8 11:43
3891,2016/8/8 11:44
8467,2016/8/8 11:44
8838,2016/8/8 11:44
6635,2016/8/8 11:45
8355,2016/8/8 11:46
3843,2016/8/8 11:46
3393,2016/8/8 11:46
10140,2016/8/8 11:46
8660,2016/8/8 11:49
7718,2016/8/8 11:51
583,2016/8/8 11:51
8541,2016/8/8 11:52
10244,2016/8/8 11:52
335,2016/8/8 11:53
4452,2016/8/8 11:53
4585,2016/8/8 11:54
3992,2016/8/8 11:54
5790,2016/8/8 11:55
3089,2016/8/8 11:55
780,2016/8/8 11:56
8221,2016/8/8 11:56
9990,2016/8/8 12:01
9417,2016/8/8 12:01
8013,2016/8/8 12:01
4802,2016/8/8 12:02
2491,2016/8/8 12:03
9327,2016/8/8 12:03
3562,2016/8/8 12:03
10547,2016/8/8 12:04
7493,2016/8/8 12:06
10223,2016/8/8 12:06
1961,2016/8/8 12:06
9590,2016/8/8 12:06
1175,2016/8/8 12:06
7426,2016/8/8 12:08
7027,2016/8/8 12:08
9419,2016/8/8 12:09
6696,2016/8/8 12:10
9754,2016/8/8 12:11
7079,2016/8/8 12:12
805,2016/8/8 12:13
4802,2016/8/8 12:13
5658,2016/8/8 12:14
2236,2016/8/8 12:14
2871,2016/8/8 12:14
8921,2016/8/8 12:15
10202,2016/8/8 12:15
5999,2016/8/8 12:19
4874,2016/8/8 12:20
798,2016/8/8 12:20
7185,2016/8/8 12:20
5470,2016/8/8 12:21
10047,2016/8/8 12:21
4231,2016/8/8 12:21
8527,2016/8/8 12:22
6204,2016/8/8 12:22
8293,2016/8/8 12:23
6979,2016/8/8 12:23
10016,2016/8/8 12:24
1721,2016/8/8 12:26
3931,2016/8/8 12:26
7442,2016/8/8 12:27
6372,2016/8/8 12:27
2123,2016/8/8 12:27
9994,2016/8/8 12:28
4602,2016/8/8 12:28
8013,2016/8/8 12:29
2881,2016/8/8 12:29
3350,2016/8/8 12:31
5127,2016/8/8 12:31
8335,2016/8/8 12:32
3168,2016/8/8 12:32
6909,2016/8/8 12:32
10231,2016/8/8 12:33
5698,2016/8/8 12:36
6917,2016/8/8 12:38
6084,2016/8/8 12:38
8000,2016/8/8 12:39
4510,2016/8/8 12:40
9046,2016/8/8 12:41
588,2016/8/8 12:44
3469,2016/8/8 12:44
10169,2016/8/8 12:45
9917,2016/8/8 12:46
8810,2016/8/8 12:46
5600,2016/8/8 12:46
5261,2016/8/8 12:46
5192,2016/8/8 12:46
9740,2016/8/8 12:47
8856,2016/8/8 12:48
3193,2016/8/8 12:48
265,2016/8/8 12:51
7716,2016/8/8 12:51
3277,2016/8/8 12:51
1374,2016/8/8 12:51
9115,2016/8/8 12:52
7874,2016/8/8 12:52
8872,2016/8/8 12:53
5067,2016/8/8 12:54
9416,2016/8/8 12:54
8360,2016/8/8 12:55
7314,2016/8/8 12:55
5791,2016/8/8 12:56
9080,2016/8/8 12:58
9876,2016/8/8 13:00
6156,2016/8/8 13:00
4429,2016/8/8 13:02
7334,2016/8/8 13:02
9707,2016/8/8 13:02
1312,2016/8/8 13:03
9094,2016/8/8 13:04
8093,2016/8/8 13:05
7408,2016/8/8 13:05
7377,2016/8/8 13:05
10334,2016/8/8 13:06
8060,2016/8/8 13:07
3022,2016/8/8 13:07
8438,2016/8/8 13:08
10143,2016/8/8 13:09
5150,2016/8/8 13:09
3676,2016/8/8 13:10
6763,2016/8/8 13:11
8077,2016/8/8 13:12
9602,2016/8/8 13:12
945,2016/8/8 13:12
3050,2016/8/8 13:13
2903,2016/8/8 13:13
803,2016/8/8 13:14
7199,2016/8/8 13:15
837,2016/8/8 13:15
10100,2016/8/8 13:15
9284,2016/8/8 13:17
679,2016/8/8 13:19
8068,2016/8/8 13:19
6814,2016/8/8 13:21
4454,2016/8/8 13:21
7203,2016/8/8 13:22
8652,2016/8/8 13:22
1288,2016/8/8 13:22
634,2016/8/8 13:25
3035,2016/8/8 13:26
9728,2016/8/8 13:27
7136,2016/8/8 13:27
5673,2016/8/8 13:27
3900,2016/8/8 13:27
8907,2016/8/8 13:28
5500,2016/8/8 13:28
8494,2016/8/8 13:29
133,2016/8/8 13:29
5824,2016/8/8 13:29
9336,2016/8/8 13:30
92,2016/8/8 13:30
4994,2016/8/8 13:32
9958,2016/8/8 13:32
2645,2016/8/8 13:33
1899,2016/8/8 13:33
10013,2016/8/8 13:33
9467,2016/8/8 13:35
4866,2016/8/8 13:35
7164,2016/8/8 13:35
9058,2016/8/8 13:36
2058,2016/8/8 13:37
8698,2016/8/8 13:38
6762,2016/8/8 13:38
3836,2016/8/8 13:38
4874,2016/8/8 13:39
7815,2016/8/8 13:39
9649,2016/8/8 13:41
1085,2016/8/8 13:42
7145,2016/8/8 13:42
3495,2016/8/8 13:43
3174,2016/8/8 13:43
9328,2016/8/8 13:43
10293,2016/8/8 13:44
855,2016/8/8 13:44
5253,2016/8/8 13:45
3713,2016/8/8 13:45
1858,2016/8/8 13:46
7599,2016/8/8 13:48
6552,2016/8/8 13:50
1373,2016/8/8 13:51
10469,2016/8/8 13:52
2113,2016/8/8 13:52
1264,2016/8/8 13:52
7623,2016/8/8 13:52
3628,2016/8/8 13:52
8731,2016/8/8 13:55
2805,2016/8/8 13:56
3273,2016/8/8 13:56
3288,2016/8/8 13:57
3417,2016/8/8 14:00
1802,2016/8/8 14:00
4043,2016/8/8 14:02
9886,2016/8/8 14:02
10155,2016/8/8 14:03
7332,2016/8/8 14:03
2557,2016/8/8 14:03
9053,2016/8/8 14:03
7924,2016/8/8 14:04
1427,2016/8/8 14:04
5393,2016/8/8 14:06
2997,2016/8/8 14:06
10114,2016/8/8 14:06
6091,2016/8/8 14:09
5155,2016/8/8 14:12
5999,2016/8/8 14:12
7907,2016/8/8 14:12
9887,2016/8/8 14:14
6521,2016/8/8 14:16
6267,2016/8/8 14:17
6495,2016/8/8 14:18
5600,2016/8/8 14:20
7208,2016/8/8 14:20
5968,2016/8/8 14:21
6554,2016/8/8 14:22
7366,2016/8/8 14:22
8733,2016/8/8 14:22
5314,2016/8/8 14:23
7957,2016/8/8 14:24
8825,2016/8/8 14:24
7104,2016/8/8 14:24
9331,2016/8/8 14:24
1882,2016/8/8 14:25
6837,2016/8/8 14:25
9855,2016/8/8 14:26
5633,2016/8/8 14:27
9003,2016/8/8 14:28
1187,2016/8/8 14:29
5756,2016/8/8 14:29
2053,2016/8/8 14:30
3436,2016/8/8 14:30
3099,2016/8/8 14:30
7777,2016/8/8 14:33
3500,2016/8/8 14:33
10074,2016/8/8 14:34
6946,2016/8/8 14:35
6204,2016/8/8 14:37
8772,2016/8/8 14:37
9292,2016/8/8 14:39
8078,2016/8/8 14:40
9134,2016/8/8 14:41
6078,2016/8/8 14:41
3826,2016/8/8 14:41
9885,2016/8/8 14:43
4614,2016/8/8 14:44
8470,2016/8/8 14:44
4792,2016/8/8 14:44
9874,2016/8/8 14:46
6659,2016/8/8 14:48
2492,2016/8/8 14:49
4811,2016/8/8 14:50
9912,2016/8/8 14:50
3060,2016/8/8 14:51
4808,2016/8/8 14:51
9317,2016/8/8 14:53
9855,2016/8/8 14:53
7798,2016/8/8 14:53
5000,2016/8/8 14:54
9900,2016/8/8 14:55
337,2016/8/8 14:55
7357,2016/8/8 14:56
7272,2016/8/8 14:57
6692,2016/8/8 14:58
4900,2016/8/8 15:00
6884,2016/8/8 15:02
869,2016/8/8 15:03
573,2016/8/8 15:04
1838,2016/8/8 15:05
9715,2016/8/8 15:07
1839,2016/8/8 15:11
8290,2016/8/8 15:14
6422,2016/8/8 15:14
5576,2016/8/8 15:15
5109,2016/8/8 15:19
3803,2016/8/8 15:19
3861,2016/8/8 15:20
4531,2016/8/8 15:20
4806,2016/8/8 15:21
2006,2016/8/8 15:21
8763,2016/8/8 15:22
2324,2016/8/8 15:22
1777,2016/8/8 15:22
7071,2016/8/8 15:23
5063,2016/8/8 15:23
5554,2016/8/8 15:24
7531,2016/8/8 15:24
9368,2016/8/8 15:25
10496,2016/8/8 15:27
6356,2016/8/8 15:27
6677,2016/8/8 15:27
9794,2016/8/8 15:27
1704,2016/8/8 15:31
9344,2016/8/8 15:31
1544,2016/8/8 15:31
4780,2016/8/8 15:32
7129,2016/8/8 15:33
10227,2016/8/8 15:34
9643,2016/8/8 15:34
9483,2016/8/8 15:35
6434,2016/8/8 15:36
1872,2016/8/8 15:37
111,2016/8/8 15:38
1475,2016/8/8 15:38
5043,2016/8/8 15:38
9568,2016/8/8 15:39
4283,2016/8/8 15:40
6661,2016/8/8 15:41
5031,2016/8/8 15:42
9703,2016/8/8 15:43
7332,2016/8/8 15:44
8456,2016/8/8 15:44
9401,2016/8/8 15:44
7684,2016/8/8 15:45
6117,2016/8/8 15:46
7287,2016/8/8 15:46
4591,2016/8/8 15:47
8020,2016/8/8 15:49
6487,2016/8/8 15:50
1059,2016/8/8 15:50
6409,2016/8/8 15:52
9022,2016/8/8 15:53
2039,2016/8/8 15:54
6101,2016/8/8 15:55
6587,2016/8/8 15:55
933,2016/8/8 15:56
4203,2016/8/8 15:56
3277,2016/8/8 15:57
10059,2016/8/8 15:58
6965,2016/8/8 15:59
9642,2016/8/8 16:00
3395,2016/8/8 16:01
6948,2016/8/8 16:01
7256,2016/8/8 16:02
8651,2016/8/8 16:02
10325,2016/8/8 16:03
4520,2016/8/8 16:03
7667,2016/8/8 16:03
10225,2016/8/8 16:05
10171,2016/8/8 16:06
2537,2016/8/8 16:07
10648,2016/8/8 16:08
1788,2016/8/8 16:09
4967,2016/8/8 16:09
4570,2016/8/8 16:09
6997,2016/8/8 16:09
890,2016/8/8 16:10
1557,2016/8/8 16:11
7482,2016/8/8 16:12
4474,2016/8/8 16:12
5265,2016/8/8 16:13
2545,2016/8/8 16:13
6084,2016/8/8 16:13
9261,2016/8/8 16:13
6788,2016/8/8 16:14
7846,2016/8/8 16:15
8093,2016/8/8 16:16
10250,2016/8/8 16:17
6571,2016/8/8 16:17
7123,2016/8/8 16:18
6920,2016/8/8 16:18
2479,2016/8/8 16:21
9606,2016/8/8 16:21
10648,2016/8/8 16:22
1237,2016/8/8 16:22
8097,2016/8/8 16:23
5253,2016/8/8 16:23
4789,2016/8/8 16:25
7565,2016/8/8 16:25
2168,2016/8/8 16:26
8279,2016/8/8 16:26
200,2016/8/8 16:26
3974,2016/8/8 16:26
1131,2016/8/8 16:27
6055,2016/8/8 16:27
10500,2016/8/8 16:28
5901,2016/8/8 16:30
1691,2016/8/8 16:30
8077,2016/8/8 16:31
2565,2016/8/8 16:31
5935,2016/8/8 16:31
8588,2016/8/8 16:31
8941,2016/8/8 16:31
7533,2016/8/8 16:32
8409,2016/8/8 16:32
5390,2016/8/8 16:33
3932,2016/8/8 16:34
6818,2016/8/8 16:35
3470,2016/8/8 16:35
6603,2016/8/8 16:35
3100,2016/8/8 16:36
9000,2016/8/8 16:36
9309,2016/8/8 16:37
7860,2016/8/8 16:37
7104,2016/8/8 16:37
1361,2016/8/8 16:38
9093,2016/8/8 16:38
4930,2016/8/8 16:39
8245,2016/8/8 16:39
2193,2016/8/8 16:40
674,2016/8/8 16:40
7854,2016/8/8 16:40
2707,2016/8/8 16:42
828,2016/8/8 16:42
2803,2016/8/8 16:44
4887,2016/8/8 16:44
1750,2016/8/8 16:44
4726,2016/8/8 16:44
4812,2016/8/8 16:45
189,2016/8/8 16:45
2423,2016/8/8 16:45
8695,2016/8/8 16:46
4759,2016/8/8 16:46
2064,2016/8/8 16:47
2510,2016/8/8 16:47
8404,2016/8/8 16:49
10068,2016/8/8 16:49
4322,2016/8/8 16:50
8536,2016/8/8 16:50
7661,2016/8/8 16:50
9885,2016/8/8 16:50
1170,2016/8/8 16:50
7730,2016/8/8 16:50
3374,2016/8/8 16:50
7090,2016/8/8 16:51
9375,2016/8/8 16:52
1604,2016/8/8 16:52
7540,2016/8/8 16:53
2734,2016/8/8 16:53
5945,2016/8/8 16:54
6581,2016/8/8 16:54
8527,2016/8/8 16:54
2543,2016/8/8 16:55
5271,2016/8/8 16:55
754,2016/8/8 16:55
3591,2016/8/8 16:56
7462,2016/8/8 16:56
2884,2016/8/8 16:56
5000,2016/8/8 16:57
2287,2016/8/8 16:57
7938,2016/8/8 16:57
4146,2016/8/8 16:58
5794,2016/8/8 16:59
10197,2016/8/8 16:59
5532,2016/8/8 17:00
3547,2016/8/8 17:00
7190,2016/8/8 17:00
1905,2016/8/8 17:00
5509,2016/8/8 17:01
8803,2016/8/8 17:01
10242,2016/8/8 17:01
6378,2016/8/8 17:01
4281,2016/8/8 17:02
1237,2016/8/8 17:02
9048,2016/8/8 17:02
639,2016/8/8 17:02
1480,2016/8/8 17:03
1171,2016/8/8 17:03
2836,2016/8/8 17:03
3135,2016/8/8 17:03
6838,2016/8/8 17:04
10152,2016/8/8 17:04
6694,2016/8/8 17:04
7936,2016/8/8 17:04
2943,2016/8/8 17:04
9865,2016/8/8 17:04
10426,2016/8/8 17:04
8512,2016/8/8 17:05
9675,2016/8/8 17:05
6601,2016/8/8 17:05
5703,2016/8/8 17:05
3296,2016/8/8 17:05
8358,2016/8/8 17:05
6612,2016/8/8 17:06
965,2016/8/8 17:07
2153,2016/8/8 17:07
2164,2016/8/8 17:07
5617,2016/8/8 17:07
10214,2016/8/8 17:08
7516,2016/8/8 17:08
10274,2016/8/8 17:08
5403,2016/8/8 17:09
2806,2016/8/8 17:09
9713,2016/8/8 17:10
9753,2016/8/8 17:11
5329,2016/8/8 17:11
3609,2016/8/8 17:11
6466,2016/8/8 17:11
10452,2016/8/8 17:12
8584,2016/8/8 17:12
4944,2016/8/8 17:12
9605,2016/8/8 17:12
8659,2016/8/8 17:13
5208,2016/8/8 17:13
5674,2016/8/8 17:13
1839,2016/8/8 17:13
2263,2016/8/8 17:13
5549,2016/8/8 17:14
5158,2016/8/8 17:14
5338,2016/8/8 17:15
1944,2016/8/8 17:15
4729,2016/8/8 17:15
1700,2016/8/8 17:16
9596,2016/8/8 17:16
3553,2016/8/8 17:16
4903,2016/8/8 17:16
2950,2016/8/8 17:16
4528,2016/8/8 17:17
4792,2016/8/8 17:17
7951,2016/8/8 17:17
7443,2016/8/8 17:17
7727,2016/8/8 17:17
1092,2016/8/8 17:17
8239,2016/8/8 17:19
706,2016/8/8 17:20
1168,2016/8/8 17:20
8671,2016/8/8 17:20
10273,2016/8/8 17:21
5096,2016/8/8 17:21
3757,2016/8/8 17:21
1376,2016/8/8 17:22
5239,2016/8/8 17:22
2387,2016/8/8 17:23
6538,2016/8/8 17:23
7799,2016/8/8 17:23
8723,2016/8/8 17:23
9339,2016/8/8 17:24
3018,2016/8/8 17:24
4088,2016/8/8 17:24
4131,2016/8/8 17:24
1145,2016/8/8 17:24
6332,2016/8/8 17:25
5844,2016/8/8 17:25
9847,2016/8/8 17:26
2150,2016/8/8 17:26
6062,2016/8/8 17:26
5540,2016/8/8 17:27
9942,2016/8/8 17:27
7531,2016/8/8 17:27
1510,2016/8/8 17:28
7744,2016/8/8 17:29
10139,2016/8/8 17:29
5105,2016/8/8 17:29
9540,2016/8/8 17:30
6743,2016/8/8 17:30
4921,2016/8/8 17:31
9604,2016/8/8 17:31
852,2016/8/8 17:32
6914,2016/8/8 17:32
4217,2016/8/8 17:32
9694,2016/8/8 17:32
3695,2016/8/8 17:33
9673,2016/8/8 17:33
7465,2016/8/8 17:33
8109,2016/8/8 17:33
2727,2016/8/8 17:33
1344,2016/8/8 17:33
6313,2016/8/8 17:33
7479,2016/8/8 17:34
3115,2016/8/8 17:34
8106,2016/8/8 17:34
5560,2016/8/8 17:34
8421,2016/8/8 17:34
10093,2016/8/8 17:34
10530,2016/8/8 17:35
5119,2016/8/8 17:35
1150,2016/8/8 17:35
8658,2016/8/8 17:37
5600,2016/8/8 17:37
3658,2016/8/8 17:37
2990,2016/8/8 17:37
10352,2016/8/8 17:37
10049,2016/8/8 17:38
3577,2016/8/8 17:38
2190,2016/8/8 17:38
4035,2016/8/8 17:38
3336,2016/8/8 17:38
7062,2016/8/8 17:38
9040,2016/8/8 17:39
7127,2016/8/8 17:39
8733,2016/8/8 17:39
7301,2016/8/8 17:39
8725,2016/8/8 17:39
2840,2016/8/8 17:39
9472,2016/8/8 17:40
1449,2016/8/8 17:40
1119,2016/8/8 17:40
9295,2016/8/8 17:40
630,2016/8/8 17:40
6362,2016/8/8 17:41
2920,2016/8/8 17:41
6526,2016/8/8 17:41
9492,2016/8/8 17:41
2231,2016/8/8 17:42
8036,2016/8/8 17:42
1258,2016/8/8 17:42
9609,2016/8/8 17:42
9854,2016/8/8 17:43
1253,2016/8/8 17:43
9088,2016/8/8 17:43
5705,2016/8/8 17:43
1242,2016/8/8 17:43
9044,2016/8/8 17:43
7107,2016/8/8 17:43
7960,2016/8/8 17:44
3984,2016/8/8 17:44
2860,2016/8/8 17:44
4546,2016/8/8 17:44
5880,2016/8/8 17:44
2369,2016/8/8 17:44
3352,2016/8/8 17:44
8923,2016/8/8 17:44
9001,2016/8/8 17:45
8677,2016/8/8 17:45
5565,2016/8/8 17:45
2966,2016/8/8 17:46
2178,2016/8/8 17:46
2687,2016/8/8 17:46
5458,2016/8/8 17:46
997,2016/8/8 17:46
2917,2016/8/8 17:47
5204,2016/8/8 17:47
4291,2016/8/8 17:47
2713,2016/8/8 17:48
10086,2016/8/8 17:48
9932,2016/8/8 17:48
4297,2016/8/8 17:48
4300,2016/8/8 17:49
2203,2016/8/8 17:49
157,2016/8/8 17:49
6652,2016/8/8 17:49
9132,2016/8/8 17:50
1809,2016/8/8 17:50
9301,2016/8/8 17:50
5317,2016/8/8 17:51
9992,2016/8/8 17:51
5566,2016/8/8 17:52
3038,2016/8/8 17:52
9677,2016/8/8 17:52
724,2016/8/8 17:52
5602,2016/8/8 17:52
5527,2016/8/8 17:53
7498,2016/8/8 17:53
8987,2016/8/8 17:53
8139,2016/8/8 17:54
6311,2016/8/8 17:54
3235,2016/8/8 17:55
4614,2016/8/8 17:55
5589,2016/8/8 17:55
5940,2016/8/8 17:56
8235,2016/8/8 17:56
10571,2016/8/8 17:56
1691,2016/8/8 17:57
3676,2016/8/8 17:57
7282,2016/8/8 17:57
7606,2016/8/8 17:57
5274,2016/8/8 17:57
9327,2016/8/8 17:58
989,2016/8/8 17:58
6989,2016/8/8 17:58
9720,2016/8/8 17:58
2966,2016/8/8 17:58
7035,2016/8/8 17:58
4844,2016/8/8 17:58
9804,2016/8/8 17:58
4829,2016/8/8 17:59
996,2016/8/8 17:59
10322,2016/8/8 17:59
1365,2016/8/8 17:59
981,2016/8/8 17:59
4019,2016/8/8 18:00
3327,2016/8/8 18:00
9731,2016/8/8 18:00
712,2016/8/8 18:00
7954,2016/8/8 18:00
4346,2016/8/8 18:00
9565,2016/8/8 18:01
3150,2016/8/8 18:01
4476,2016/8/8 18:01
9363,2016/8/8 18:01
2667,2016/8/8 18:02
9549,2016/8/8 18:02
