ID,EX,EY
82034,121.282,31.205
82035,121.423,31.145
82036,121.503,31.306
82037,121.412,31.354
82038,121.429,31.201
82039,121.394,31.257
82040,121.388,31.355
82041,121.58,31.255
82042,121.398,31.308
82043,121.567,31.298
82044,121.451,31.275
82045,121.513,31.302
82046,121.413,31.099
82047,121.484,31.238
82048,121.513,31.305
82050,121.507,31.316
82051,121.386,31.135
82052,121.359,31.25
82053,121.328,31.286
82054,121.363,31.253
82055,121.477,31.234
82056,121.556,31.271
82057,121.533,31.202
82058,121.443,31.211
82059,121.385,31.241
82060,121.508,31.299
82061,121.308,31.207
82062,121.398,31.13
82063,121.504,31.304
82064,121.456,31.187
82065,121.525,31.312
82066,121.42,31.254
82067,121.384,31.251
82068,121.428,31.25
82069,121.418,31.234
82070,121.414,31.207
82071,121.526,31.324
82072,121.444,31.214
82073,121.323,31.241
82074,121.478,31.276
82075,121.428,31.165
82076,121.389,31.276
82077,121.507,31.329
82078,121.474,31.26
82079,121.533,31.295
82080,121.322,31.298
82081,121.491,31.282
82082,121.537,31.33
82083,121.351,31.221
82084,121.506,31.329
82085,121.531,31.302
82086,121.34,31.263
82087,121.403,31.248
82088,121.373,31.344
82089,121.423,31.282
82090,121.446,31.133
82091,121.461,31.217
82092,121.329,31.127
82093,121.545,31.266
82094,121.478,31.239
82095,121.515,31.303
82096,121.405,31.246
82097,121.301,31.308
82098,121.455,31.184
82099,121.369,31.253
82100,121.32,31.296
82101,121.323,31.238
82102,121.557,31.271
82103,121.61,31.293
82104,121.441,31.309
82105,121.544,31.292
82106,121.533,31.259
82107,121.411,31.264
82108,121.329,31.233
82109,121.424,31.14
82110,121.516,31.293
82111,121.449,31.234
82112,121.534,31.284
82113,121.467,31.261
82114,121.535,31.276
82115,121.45,31.274
82116,121.423,31.289
82117,121.41,31.269
82118,121.495,31.274
82119,121.266,31.326
82120,121.416,31.284
82121,121.453,31.346
82122,121.319,31.309
82123,121.402,31.283
82124,121.434,31.167
82125,121.374,31.136
82126,121.346,31.156
82127,121.431,31.262
82128,121.444,31.338
82129,121.507,31.26
82130,121.397,31.268
82131,121.395,31.111
82132,121.488,31.26
82133,121.447,31.161
82134,121.349,31.134
82135,121.439,31.194
82136,121.483,31.243
82137,121.45,31.156
82138,121.332,31.246
82139,121.442,31.304
82140,121.381,31.243
82141,121.569,31.187
82142,121.283,31.168
82143,121.412,31.267
82144,121.335,31.268
82145,121.522,31.278
82146,121.544,31.293
82147,121.544,31.273
82148,121.543,31.274
82149,121.531,31.323
82150,121.371,31.346
82151,121.44,31.305
82152,121.419,31.203
82154,121.469,31.28
82155,121.404,31.213
82156,121.423,31.171
82157,121.448,31.127
82158,121.246,31.112
82159,121.401,31.272
82160,121.429,31.405
82161,121.351,31.296
82162,121.441,31.31
82163,121.404,31.145
82164,121.411,31.298
82165,121.41,31.121
82166,121.458,31.338
82167,121.473,31.255
82168,121.311,31.239
82169,121.322,31.298
82170,121.554,31.285
82171,121.498,31.303
82172,121.351,31.22
82173,121.389,31.276
82174,121.435,31.324
82175,121.546,31.299
82176,121.508,31.297
82177,121.543,31.274
82178,121.308,31.29
82179,121.435,31.275
82180,121.5,31.271
82181,121.491,31.292
82182,121.452,31.193
82183,121.508,31.263
82184,121.368,31.21
82185,121.461,31.23
82186,121.559,31.283
82187,121.472,31.317
82188,121.339,31.256
82189,121.449,31.293
82190,121.468,31.266
82191,121.311,31.237
82192,121.427,31.335
82193,121.509,31.303
82194,121.412,31.147
82195,121.373,31.253
82196,121.414,31.153
82197,121.533,31.324
82198,121.436,31.264
82199,121.397,31.246
82200,121.432,31.012
82201,121.406,31.307
82202,121.44,31.374
82203,121.365,31.35
82204,121.426,31.23
82205,121.487,31.338
82206,121.457,31.296
82207,121.3,31.31
82208,121.466,31.332
82209,121.493,31.37
82210,121.473,31.32
82211,121.369,31.249
82212,121.373,31.149
82213,121.486,31.302
82214,121.348,31.282
82215,121.466,31.332
82216,121.506,31.218
82217,121.342,31.15
82218,121.479,31.269
82219,121.472,31.32
82220,121.485,31.306
82221,121.435,31.324
82222,121.539,31.291
82223,121.406,31.328
82224,121.468,31.245
82225,121.588,31.279
82226,121.432,31.151
82227,121.544,31.293
82228,121.54,31.324
82229,121.518,31.311
82230,121.613,31.254
82231,121.411,31.272
82232,121.312,31.154
82233,121.455,31.279
82234,121.423,31.171
82235,121.575,31.238
82236,121.568,31.18
82237,121.345,31.286
82238,121.497,31.374
82239,121.426,31.182
82240,121.535,31.317
82241,121.534,31.186
82242,121.392,31.054
82243,121.364,31.295
82244,121.561,31.21
82245,121.376,31.236
82246,121.488,31.284
82247,121.377,31.271
82248,121.408,31.231
82249,121.428,31.167
82250,121.482,31.24
82251,121.478,31.338
82252,121.506,31.284
82253,121.453,31.235
82254,121.49,31.337
82255,121.391,31.28
82256,121.49,31.323
82257,121.491,31.345
82258,121.413,31.27
82259,121.567,31.252
82260,121.443,31.326
82261,121.581,31.276
82262,121.456,31.275
82263,121.49,31.202
82264,121.407,31.326
82265,121.465,31.269
82266,121.521,31.292
82267,121.399,31.158
82268,121.419,31.269
82269,121.511,31.262
82270,121.442,31.281
82271,121.379,31.325
82272,121.37,31.175
82273,121.466,31.185
82274,121.37,31.207
82275,121.433,31.103
82276,121.37,31.217
82277,121.427,31.113
82278,121.277,31.174
82279,121.436,31.207
82280,121.352,31.11
82281,121.437,31.317
82282,121.466,31.188
82283,121.45,31.274
82284,121.32,31.24
82285,121.384,31.31
82286,121.314,31.291
82287,121.339,31.087
82288,121.43,31.19
82289,121.438,31.38
82290,121.485,31.157
82291,121.513,31.229
82292,121.504,31.296
82293,121.338,31.133
82294,121.457,31.186
82295,121.487,31.292
82296,121.51,31.311
82297,121.408,31.313
82298,121.415,31.272
82299,121.426,31.129
82300,121.532,31.318
82301,121.51,31.289
82302,121.438,31.191
82303,121.524,31.29
82304,121.421,31.131
82305,121.453,31.243
82306,121.542,31.296
82307,121.3,31.268
82308,121.385,31.214
82309,121.468,31.235
82310,121.428,31.175
82311,121.492,31.225
82312,121.579,31.243
82313,121.457,31.207
82314,121.422,31.216
82315,121.362,31.285
82316,121.519,31.289
82317,121.526,31.265
82318,121.455,31.328
82319,121.367,31.237
82320,121.404,31.137
82321,121.45,31.046
82322,121.498,31.222
82323,121.444,31.304
82324,121.416,31.288
82325,121.417,31.261
82326,121.441,31.305
82327,121.43,31.188
82328,121.453,31.274
82329,121.48,31.226
82330,121.474,31.234
82331,121.533,31.167
82332,121.431,31.161
82333,121.401,31.13
82334,121.355,31.165
82335,121.535,31.287
82336,121.355,31.151
82337,121.405,31.274
82338,121.494,31.329
82339,121.482,31.235
82340,121.39,31.273
82341,121.379,31.162
82342,121.449,31.157
82343,121.49,31.313
82344,121.513,31.268
82345,121.429,31.246
82346,121.413,31.27
82347,121.382,31.232
82348,121.481,31.257
82349,121.522,31.32
82350,121.367,31.228
82351,121.456,31.283
82352,121.475,31.27
82353,121.492,31.186
82354,121.387,31.314
82355,121.482,31.241
82356,121.59,31.244
82357,121.449,31.315
82358,121.45,31.293
82359,121.532,31.314
82360,121.272,31.356
82361,121.387,31.096
82362,121.522,31.211
82363,121.426,31.255
82364,121.461,31.302
82365,121.479,31.239
82366,121.466,31.185
82367,121.411,31.281
82368,121.389,31.319
82369,121.554,31.273
82370,121.427,31.147
82371,121.511,31.259
82372,121.514,31.306
82373,121.495,31.168
82374,121.445,31.337
82375,121.491,31.282
82376,121.418,31.275
82377,121.323,31.286
82378,121.396,31.328
82379,121.511,31.075
82380,121.473,31.32
82381,121.412,31.303
82382,121.397,31.329
82383,121.398,31.299
82384,121.538,31.214
82385,121.392,31.155
82386,121.451,31.18
82387,121.45,31.335
82388,121.455,31.309
82389,121.458,31.313
82390,121.497,31.18
82391,121.524,31.269
82392,121.443,31.233
82393,121.513,31.279
82394,121.367,31.36
82395,121.504,31.273
82396,121.535,31.257
82397,121.407,31.242
82398,121.494,31.178
82399,121.396,31.333
82400,121.434,31.134
82401,121.431,31.15
82402,121.516,31.281
82403,121.501,31.208
82404,121.552,31.278
82405,121.473,31.242
82406,121.39,31.307
82407,121.489,31.266
82408,121.417,31.218
82409,121.448,31.247
82410,121.434,31.189
82411,121.475,31.302
82412,121.405,31.142
82413,121.308,31.314
82414,121.466,31.297
82415,121.447,31.174
82416,121.331,31.217
82417,121.58,31.238
82418,121.501,31.275
82419,121.407,31.235
82420,121.439,31.379
82421,121.474,31.323
82422,121.426,31.165
82423,121.491,31.292
82424,121.462,31.311
82425,121.37,31.355
82426,121.49,31.28
82427,121.391,31.356
82428,121.45,31.26
82429,121.521,31.291
82430,121.451,31.284
82431,121.431,31.19
82432,121.498,31.261
82433,121.419,31.175
82434,121.484,31.235
82435,121.473,31.215
82436,121.316,31.255
82437,121.473,31.32
82438,121.498,31.218
82439,121.445,31.279
82440,121.345,31.286
82441,121.455,31.151
82442,121.477,31.407
82443,121.568,31.236
82444,121.448,31.325
82445,121.41,31.231
82446,121.503,31.26
82447,121.553,31.173
82448,121.361,31.219
82449,121.427,31.184
82450,121.47,31.288
82451,121.37,31.234
82452,121.463,31.318
82453,121.531,31.277
82454,121.353,31.165
82455,121.422,31.23
82456,121.461,31.23
82457,121.507,31.201
82458,121.451,31.281
82459,121.407,31.292
82460,121.513,31.307
82461,121.492,31.271
82462,121.41,31.268
82463,121.309,31.309
82464,121.44,31.33
82465,121.442,31.223
82466,121.447,31.223
82467,121.556,31.271
82468,121.452,31.204
82469,121.394,31.223
82470,121.454,31.211
82471,121.482,31.258
82472,121.44,31.257
82473,121.472,31.245
82474,121.43,31.416
82475,121.486,31.315
82476,121.347,31.154
82477,121.433,31.35
82478,121.521,31.289
82479,121.54,31.328
82480,121.514,31.262
82481,121.418,31.275
82482,121.513,31.299
82483,121.521,31.309
82484,121.513,31.274
82485,121.405,31.351
82486,121.389,31.214
82487,121.461,31.217
82488,121.428,31.347
82489,121.513,31.303
82490,121.383,31.134
82491,121.433,31.317
82492,121.478,31.252
82493,121.469,31.28
82494,121.416,31.288
82495,121.525,31.143
82496,121.419,31.18
82497,121.434,31.253
82498,121.379,31.094
82499,121.521,31.29
82500,121.389,31.174
82501,121.309,31.31
82502,121.442,31.313
82503,121.398,31.271
82504,121.309,31.293
82505,121.435,31.245
82506,121.4,31.261
82507,121.413,31.142
82508,121.524,31.302
82509,121.533,31.227
82510,121.43,31.275
82511,121.392,31.326
82512,121.413,31.214
82513,121.535,31.288
82514,121.413,31.159
82515,121.471,31.262
82516,121.399,31.303
82517,121.471,31.32
82518,121.547,31.287
82519,121.503,31.229
82520,121.549,31.269
82521,121.279,31.168
82522,121.384,31.249
82523,121.448,31.324
82524,121.269,31.146
82525,121.434,31.238
82526,121.442,31.269
82527,121.32,31.29
82528,121.429,31.203
82529,121.498,31.26
82530,121.414,31.244
82531,121.418,31.131
82532,121.492,31.311
82533,121.297,31.196
82534,121.504,31.304
82535,121.532,31.323
82536,121.497,31.302
82537,121.318,31.137
82538,121.539,31.199
82539,121.416,31.272
82540,121.466,31.297
82541,121.478,31.279
82542,121.422,31.2
82543,121.537,31.311
82544,121.431,31.35
82545,121.439,31.34
82546,121.476,31.209
82547,121.477,31.199
82548,121.479,31.272
82549,121.548,31.289
82550,121.456,31.283
82551,121.462,31.221
82552,121.471,31.325
82553,121.446,31.203
82554,121.433,31.147
82555,121.371,31.346
82556,121.344,31.262
82557,121.558,31.227
82558,121.583,31.264
82559,121.517,31.302
82560,121.374,31.247
82561,121.501,31.275
82562,121.458,31.297
82563,121.606,31.301
82564,121.548,31.199
82565,121.546,31.204
82566,121.418,31.275
82567,121.54,31.291
82568,121.454,31.333
82569,121.42,31.218
82570,121.321,31.127
82571,121.34,31.261
82572,121.416,31.286
82573,121.438,31.262
82574,121.526,31.286
82575,121.448,31.296
82576,121.514,31.299
82577,121.495,31.262
82578,121.518,31.293
82579,121.458,31.299
82580,121.35,31.097
82581,121.435,31.336
82582,121.395,31.099
82583,121.452,31.111
82584,121.488,31.24
82585,121.467,31.244
82586,121.507,31.329
82587,121.348,31.263
82588,121.449,31.294
82589,121.352,31.153
82590,121.521,31.291
82591,121.483,31.281
82592,121.475,31.216
82593,121.452,31.27
82594,121.418,31.234
82595,121.461,31.318
82596,121.533,31.294
82597,121.39,31.325
82598,121.336,31.269
82599,121.521,31.29
82600,121.492,31.174
82601,121.496,31.346
82602,121.444,31.325
82603,121.352,31.098
82604,121.437,31.34
82605,121.47,31.286
82606,121.374,31.235
82607,121.486,31.279
82608,121.52,31.312
82609,121.417,31.214
82610,121.352,31.18
82611,121.364,31.218
82612,121.417,31.237
82613,121.444,31.326
82614,121.468,31.316
82615,121.518,31.306
82616,121.368,31.36
82617,121.515,31.303
82618,121.312,31.249
82619,121.541,31.289
82620,121.391,31.253
82621,121.527,31.282
82622,121.499,31.207
82623,121.559,31.223
82624,121.311,31.239
82625,121.423,31.283
82626,121.358,31.241
82627,121.415,31.217
82628,121.404,31.35
82629,121.391,31.268
82630,121.476,31.199
82631,121.481,31.201
82632,121.451,31.249
82633,121.405,31.219
82634,121.523,31.257
82635,121.41,31.273
82636,121.525,31.317
82637,121.571,31.241
82638,121.382,31.16
82639,121.406,31.283
82640,121.425,31.163
82641,121.321,31.294
82642,121.414,31.273
82643,121.376,31.25
82644,121.43,31.203
82645,121.4,31.261
82646,121.479,31.226
82647,121.423,31.172
82648,121.457,31.185
82649,121.426,31.169
82650,121.478,31.304
82651,121.306,31.292
82652,121.432,31.151
82653,121.511,31.281
82654,121.32,31.238
82655,121.377,31.314
82656,121.468,31.187
82657,121.342,31.259
82658,121.414,31.231
82659,121.486,31.25
82660,121.516,31.276
82661,121.594,31.327
82662,121.327,31.142
82663,121.484,31.293
82664,121.438,31.33
82665,121.516,31.274
82666,121.487,31.239
82667,121.38,31.319
82668,121.407,31.357
82669,121.521,31.28
82670,121.518,31.251
82671,121.404,31.286
82672,121.386,31.138
82673,121.374,31.261
82674,121.518,31.205
82675,121.576,31.243
82676,121.477,31.286
82677,121.453,31.313
82678,121.354,31.284
82679,121.537,31.269
82680,121.414,31.273
82681,121.467,31.319
82682,121.491,31.218
82683,121.384,31.215
82684,121.372,31.217
82685,121.43,31.276
82686,121.474,31.315
82687,121.48,31.311
82688,121.493,31.168
82689,121.308,31.208
82690,121.435,31.184
82691,121.463,31.271
82692,121.405,31.291
82693,121.537,31.289
82694,121.422,31.333
82695,121.53,31.314
82696,121.501,31.275
82697,121.354,31.35
82698,121.642,31.175
82699,121.358,31.237
82700,121.462,31.196
82701,121.521,31.29
82702,121.462,31.279
82703,121.494,31.301
82704,121.414,31.351
82705,121.485,31.397
82706,121.249,31.342
82707,121.438,31.192
82708,121.508,31.123
82709,121.402,31.209
82710,121.544,31.293
82711,121.357,31.174
82712,121.506,31.304
82713,121.457,31.247
82714,121.305,31.272
82715,121.49,31.337
82716,121.424,31.257
82717,121.475,31.282
82718,121.471,31.293
82719,121.446,31.338
82720,121.403,31.308
82721,121.411,31.272
82722,121.43,31.135
82723,121.431,31.276
82724,121.439,31.262
82725,121.32,31.244
82726,121.476,31.235
82727,121.516,31.224
82728,121.456,31.267
82729,121.314,31.268
82730,121.44,31.213
82731,121.371,31.31
82732,121.483,31.258
82733,121.408,31.307
82734,121.57,31.113
82735,121.415,31.266
82736,121.46,31.313
82737,121.476,31.206
82738,121.581,31.256
82739,121.419,31.138
82740,121.512,31.262
82741,121.4,31.372
82742,121.406,31.277
82743,121.422,31.264
82744,121.51,31.317
82745,121.491,31.342
82746,121.405,31.291
82747,121.481,31.304
82748,121.438,31.326
82749,121.482,31.235
82750,121.413,31.269
82751,121.501,31.236
82752,121.491,31.29
82753,121.493,31.291
82754,121.293,31.208
82755,121.47,31.191
82756,121.355,31.166
82757,121.308,31.208
82758,121.32,31.138
82759,121.412,31.191
82760,121.501,31.349
82761,121.444,31.337
82762,121.423,31.32
82763,121.311,31.239
82764,121.407,31.212
82765,121.431,31.332
82766,121.41,31.242
82767,121.422,31.202
82768,121.352,31.168
82769,121.386,31.177
82770,121.546,31.27
82771,121.512,31.258
82772,121.522,31.224
82773,121.35,31.097
82774,121.492,31.25
82775,121.432,31.283
82776,121.482,31.209
82777,121.417,31.288
82778,121.37,31.343
82779,121.53,31.302
82780,121.348,31.282
82781,121.482,31.236
82782,121.377,31.274
82783,121.388,31.276
82784,121.485,31.306
82785,121.452,31.26
82786,121.489,31.339
82787,121.536,31.201
82788,121.527,31.318
82789,121.506,31.273
82790,121.518,31.274
82791,121.481,31.214
82792,121.471,31.32
82793,121.397,31.318
82794,121.361,31.218
82795,121.458,31.287
82796,121.529,31.314
82797,121.535,31.2
82798,121.479,31.265
82799,121.48,31.265
82800,121.396,31.24
82801,121.363,31.183
82802,121.335,31.23
82803,121.488,31.24
82804,121.423,31.19
82805,121.386,31.29
82806,121.482,31.202
82807,121.543,31.143
82808,121.425,31.328
82809,121.42,31.279
82810,121.449,31.325
82811,121.449,31.193
82812,121.512,31.28
82813,121.525,31.326
82814,121.49,31.308
82815,121.342,31.165
82816,121.304,31.272
82817,121.527,31.318
82818,121.455,31.335
82819,121.459,31.226
82820,121.445,31.263
82821,121.32,31.244
82822,121.637,31.185
82823,121.377,31.308
82824,121.419,31.362
82825,121.482,31.236
82826,121.413,31.141
82827,121.491,31.33
82828,121.47,31.28
82829,121.439,31.259
82830,121.522,31.287
82831,121.447,31.332
82832,121.547,31.288
82833,121.485,31.278
82834,121.517,31.252
82835,121.59,31.243
82836,121.408,31.258
82837,121.516,31.332
82838,121.43,31.357
82839,121.371,31.345
82840,121.433,31.365
82841,121.49,31.327
82842,121.396,31.209
82843,121.483,31.251
82844,121.48,31.298
82845,121.436,31.238
82846,121.452,31.193
82847,121.502,31.402
82848,121.422,31.279
82849,121.431,31.237
82850,121.543,31.215
82851,121.445,31.337
82852,121.532,31.305
82853,121.319,31.24
82854,121.488,31.201
82855,121.477,31.287
82856,121.422,31.274
82857,121.435,31.275
82858,121.506,31.251
82859,121.45,31.148
82860,121.354,31.285
82861,121.506,31.258
82862,121.592,31.288
82863,121.445,31.233
82864,121.468,31.205
82865,121.509,31.289
82866,121.407,31.113
82867,121.469,31.187
82868,121.354,31.312
82869,121.557,31.278
82870,121.486,31.323
82871,121.331,31.268
82872,121.514,31.27
82873,121.515,31.303
82874,121.559,31.21
82875,121.446,31.171
82876,121.459,31.33
82877,121.442,31.282
82878,121.342,31.162
82879,121.518,31.307
82880,121.338,31.399
82881,121.477,31.252
82882,121.611,31.293
82883,121.489,31.311
82884,121.601,31.275
82885,121.323,31.295
82886,121.362,31.209
82887,121.49,31.338
82888,121.426,31.182
82889,121.6,31.274
82890,121.439,31.23
82891,121.472,31.265
82892,121.388,31.214
82893,121.429,31.142
82894,121.581,31.25
82895,121.472,31.155
82896,121.518,31.284
82897,121.484,31.265
82898,121.362,31.234
82899,121.559,31.241
82900,121.427,31.183
82901,121.523,31.317
82902,121.445,31.338
82903,121.409,31.228
82904,121.45,31.292
82905,121.417,31.289
82906,121.256,31.386
82907,121.438,30.991
82908,121.489,31.339
82909,121.366,31.237
82910,121.544,31.272
82911,121.475,31.2
82912,121.421,31.27
82913,121.428,31.257
82914,121.403,31.307
82915,121.526,31.281
82916,121.489,31.239
82917,121.318,31.238
82918,121.495,31.261
82919,121.471,31.298
82920,121.532,31.331
82921,121.467,31.318
82922,121.597,31.092
82923,121.582,31.241
82924,121.544,31.284
82925,121.444,31.278
82926,121.305,31.275
82927,121.403,31.307
82928,121.451,31.283
82929,121.326,31.27
82930,121.549,31.288
82931,121.403,31.389
82932,121.478,31.28
82933,121.4,31.157
82934,121.443,31.326
82935,121.466,31.185
82936,121.496,31.351
82937,121.386,31.262
82938,121.451,31.28
82939,121.457,31.185
82940,121.538,31.291
82941,121.362,31.252
82942,121.515,31.311
82943,121.521,31.199
82944,121.396,31.092
82945,121.367,31.213
82946,121.432,31.25
82947,121.365,31.119
82948,121.338,31.293
82949,121.48,31.269
82950,121.381,31.244
82951,121.437,31.262
82952,121.421,31.18
82953,121.428,31.241
82954,121.397,31.156
82955,121.457,31.241
82956,121.494,31.307
82957,121.604,31.205
82958,121.441,31.192
82959,121.414,31.152
82960,121.386,31.314
82961,121.368,31.208
82962,121.391,31.202
82963,121.507,31.32
82964,121.516,31.301
82965,121.325,31.127
82966,121.441,31.311
82967,121.37,31.104
82968,121.414,31.272
82969,121.477,31.283
82970,121.386,31.314
82971,121.479,31.272
82972,121.452,31.276
82973,121.507,31.302
82974,121.476,31.206
82975,121.353,31.22
82976,121.529,31.279
82977,121.465,31.219
82978,121.606,31.261
82979,121.478,31.286
82980,121.299,31.27
82981,121.517,31.338
82982,121.469,31.335
82983,121.523,31.281
82984,121.477,31.215
82985,121.491,31.202
82986,121.35,31.281
82987,121.376,31.318
82988,121.532,31.289
82989,121.375,31.324
82990,121.498,31.26
82991,121.487,31.246
82992,121.532,31.319
82993,121.444,31.26
82994,121.426,31.329
82995,121.522,31.343
82996,121.446,31.234
82997,121.486,31.211
82998,121.49,31.261
82999,121.496,31.27
83000,121.484,31.307
83001,121.353,31.283
83002,121.479,31.272
83003,121.405,31.217
83004,121.469,31.324
83005,121.537,31.301
83006,121.283,31.169
83007,121.438,31.216
83008,121.334,31.267
83009,121.342,31.164
83010,121.392,31.229
83011,121.389,31.32
83012,121.486,31.211
83013,121.443,31.17
83014,121.419,31.3
83015,121.479,31.232
83016,121.382,31.172
83017,121.468,31.316
83018,121.576,31.257
83019,121.538,31.301
83020,121.362,31.34
83021,121.36,31.206
83022,121.534,31.291
83023,121.54,31.292
83024,121.471,31.303
83025,121.526,31.267
83026,121.401,31.144
83027,121.476,31.246
83028,121.498,31.142
83029,121.43,31.263
83030,121.538,31.323
83031,121.45,31.223
83032,121.47,31.297
83033,121.309,31.29
83034,121.471,31.32
83035,121.421,31.162
83036,121.458,31.323
83037,121.497,31.278
83038,121.518,31.306
83039,121.36,31.231
83040,121.546,31.312
83041,121.432,31.296
83042,121.539,31.3
83043,121.397,31.219
83044,121.471,31.199
83045,121.427,31.184
83046,121.404,31.212
83047,121.371,31.362
83048,121.52,31.142
83049,121.466,31.389
83050,121.521,31.316
83051,121.473,31.193
83052,121.467,31.195
83053,121.562,31.212
83054,121.353,31.285
83055,121.431,31.35
83056,121.352,31.292
83057,121.422,31.281
83058,121.452,31.255
83059,121.469,31.201
83060,121.485,31.211
83061,121.312,31.27
83062,121.394,31.223
83063,121.483,31.29
83064,121.479,31.307
83065,121.438,31.326
83066,121.383,31.247
83067,121.533,31.202
83068,121.488,31.251
83069,121.36,31.242
83070,121.437,31.317
83071,121.414,31.269
83072,121.478,31.22
83073,121.358,31.311
83074,121.501,31.35
83075,121.382,31.243
83076,121.477,31.328
83077,121.505,31.266
83078,121.368,31.141
83079,121.453,31.236
83080,121.504,31.268
83081,121.381,31.253
83082,121.312,31.231
83083,121.478,31.27
83084,121.461,31.193
83085,121.494,31.315
83086,121.493,31.312
83087,121.372,31.217
83088,121.441,31.368
83089,121.51,31.289
83090,121.383,31.247
83091,121.437,31.275
83092,121.508,31.268
83093,121.334,31.268
83094,121.462,31.272
83095,121.518,31.287
83096,121.52,31.312
83097,121.423,31.203
83098,121.475,31.321
83099,121.383,31.246
83100,121.431,31.28
83101,121.516,31.306
83102,121.414,31.27
83103,121.529,31.286
83104,121.586,31.295
83106,121.396,31.248
83107,121.408,31.202
83108,121.501,31.352
83109,121.387,31.241
83110,121.508,31.251
83111,121.413,31.275
83112,121.538,31.265
83113,121.418,31.302
83114,121.476,31.328
83115,121.448,31.273
83116,121.457,31.255
83117,121.365,31.231
83118,121.543,31.336
83119,121.317,31.15
83120,121.448,31.273
83121,121.446,31.266
83122,121.474,31.256
83123,121.382,31.246
83124,121.404,31.127
83125,121.307,31.265
83126,121.555,31.22
83127,121.381,31.244
83128,121.452,31.113
83129,121.54,31.328
83130,121.429,31.131
83131,121.474,31.198
83132,121.465,31.277
83133,121.53,31.309
83134,121.494,31.231
83135,121.417,31.131
83136,121.602,31.203
83137,121.347,31.296
83138,121.385,31.315
83139,121.321,31.124
83140,121.537,31.288
83141,121.324,31.296
83142,121.412,31.18
83143,121.384,31.32
83144,121.348,31.172
83145,121.477,31.29
83146,121.468,31.285
83147,121.389,31.291
83148,121.481,31.339
83149,121.466,31.218
83150,121.425,31.16
83151,121.334,31.255
83152,121.527,31.285
83153,121.415,31.269
83154,121.463,31.168
83155,121.316,31.243
83156,121.32,31.301
83157,121.474,31.323
83158,121.323,31.303
83159,121.474,31.308
83160,121.521,31.288
83161,121.382,31.245
83162,121.32,31.238
83163,121.471,31.296
83164,121.556,31.283
83165,121.383,31.25
83166,121.31,31.2
83167,121.412,31.27
83168,121.426,31.223
83169,121.485,31.249
83170,121.546,31.27
83171,121.449,31.325
83172,121.445,31.312
83173,121.423,31.129
83174,121.32,31.257
83175,121.443,31.337
83176,121.379,31.109
83177,121.534,31.321
83178,121.523,31.236
83179,121.364,31.246
83180,121.389,31.354
83181,121.364,31.243
83182,121.422,31.331
83183,121.359,31.209
83184,121.315,31.247
83185,121.443,31.281
83186,121.593,31.254
83187,121.506,31.268
83188,121.451,31.143
83189,121.319,31.309
83190,121.488,31.235
83191,121.508,31.297
83192,121.312,31.235
83193,121.442,31.31
83194,121.444,31.27
83195,121.459,31.229
83196,121.43,31.248
83197,121.425,31.172
83198,121.445,31.212
83199,121.444,31.24
83200,121.423,31.236
83201,121.394,31.133
83202,121.531,31.25
83203,121.385,31.315
83204,121.339,31.348
83205,121.526,31.301
83206,121.344,31.289
83207,121.486,31.401
83208,121.52,31.292
83209,121.381,31.162
83210,121.415,31.269
83211,121.555,31.244
83212,121.381,31.315
83213,121.513,31.303
83214,121.581,31.25
83215,121.603,31.271
83216,121.444,31.201
83217,121.432,31.257
83218,121.475,31.294
83219,121.527,31.327
83220,121.453,31.236
83221,121.526,31.141
83222,121.509,31.296
83223,121.319,31.285
83224,121.42,31.139
83225,121.478,31.218
83226,121.57,31.259
83227,121.366,31.215
83228,121.404,31.276
83229,121.414,31.269
83230,121.437,31.207
83231,121.466,31.254
83232,121.492,31.173
83233,121.338,31.267
83234,121.415,31.016
83235,121.463,31.168
83236,121.478,31.328
83237,121.447,31.188
83238,121.449,31.204
83239,121.427,31.231
83240,121.383,31.247
83241,121.47,31.267
83242,121.368,31.228
83243,121.447,31.328
83244,121.401,31.135
83245,121.473,31.242
83246,121.448,31.198
83247,121.413,31.269
83248,121.374,31.322
83249,121.451,31.22
83250,121.496,31.118
83251,121.416,31.204
83252,121.508,31.302
83253,121.459,31.323
83254,121.559,31.24
83255,121.442,31.264
83256,121.314,31.269
83257,121.45,31.193
83258,121.481,31.237
83259,121.532,31.312
83260,121.409,31.276
83261,121.49,31.264
83262,121.346,31.158
83263,121.335,31.151
83264,121.523,31.318
83265,121.466,31.254
83266,121.484,31.218
83267,121.53,31.309
83268,121.473,31.283
83269,121.413,31.236
83270,121.522,31.31
83271,121.516,31.273
83272,121.368,31.211
83273,121.491,31.218
83274,121.45,31.22
83275,121.593,31.261
83276,121.49,31.307
83277,121.387,31.276
83278,121.482,31.258
83279,121.522,31.289
83280,121.346,31.158
83281,121.416,31.234
83282,121.347,31.296
83283,121.693,31.181
83284,121.353,31.164
83285,121.517,31.297
83286,121.479,31.22
83287,121.411,31.354
83288,121.416,31.233
83289,121.385,31.315
83290,121.403,31.198
83291,121.447,31.314
83292,121.449,31.193
83293,121.492,31.32
83294,121.437,31.315
83295,121.329,31.291
83296,121.444,31.181
83297,121.466,31.31
83298,121.538,31.323
83299,121.477,31.342
83300,121.402,31.231
83301,121.525,31.274
83302,121.488,31.382
83303,121.5,31.335
83304,121.251,31.123
83305,121.388,31.277
83306,121.517,31.303
83307,121.509,31.303
